dataset	signature	seed	product_rf_f1-micro	sklearn_rf_f1-micro	product_rf_f1-macro	sklearn_rf_f1-macro	product_rf_accuracy	sklearn_rf_accuracy	product_rf_time	sklearn_rf_time
gaussian	S128	206	0.445	0.405	0.4587591694519057	0.3950202757520854	0.445	0.405	0.43070459365844727	0.0426180362701416
gaussian	S128	207	0.455	0.405	0.2994168705167036	0.18237433862433863	0.455	0.405	0.42941737174987793	0.03243374824523926
gaussian	S128	208	0.47	0.39	0.40014204953174215	0.2661858713591907	0.47	0.39	0.42218756675720215	0.03420543670654297
gaussian	S128	209	0.465	0.375	0.39663003028864136	0.34108993306217256	0.465	0.375	0.42554354667663574	0.03190445899963379
gaussian	S128	210	0.465	0.425	0.36745906296566233	0.2963297872134797	0.465	0.425	0.408982515335083	0.03222489356994629
gaussian	HH128	211	0.65	0.69	0.5344911596511255	0.5798452736165858	0.65	0.69	0.4298057556152344	0.03188371658325195
gaussian	HH128	212	0.52	0.605	0.3564117803232972	0.444739615458033	0.52	0.605	0.4591505527496338	0.0323636531829834
gaussian	HH128	213	0.625	0.63	0.5086857797126234	0.51523979590202	0.625	0.63	0.4633018970489502	0.033278703689575195
gaussian	HH128	214	0.62	0.645	0.5868312947594256	0.5995130772104638	0.62	0.645	0.43511390686035156	0.03448057174682617
gaussian	HH128	215	0.585	0.58	0.5462162840270344	0.49512072735353896	0.585	0.58	0.4463968276977539	0.032964229583740234
gaussian	HH128	216	0.525	0.63	0.3881900493279231	0.4552932139422208	0.525	0.63	0.4173715114593506	0.032071828842163086
gaussian	HH128	217	0.595	0.585	0.5042336641363914	0.46351392743218356	0.595	0.585	0.45418214797973633	0.032346487045288086
gaussian	HH128	218	0.57	0.575	0.478137211377861	0.5585995997746305	0.57	0.575	0.41806507110595703	0.03483986854553223
gaussian	HH128	219	0.63	0.625	0.6382051911625224	0.5865049176143069	0.63	0.625	0.43285083770751953	0.03363776206970215
gaussian	HH128	220	0.58	0.535	0.46168515764380424	0.44979379368020733	0.58	0.535	0.41284990310668945	0.03278374671936035
gaussian	HH128	221	0.565	0.605	0.4556236839326645	0.5376255859933383	0.565	0.605	0.44230008125305176	0.033503055572509766
gaussian	HH128	222	0.57	0.595	0.5123524656961869	0.5049589777881918	0.57	0.595	0.5770668983459473	0.032297372817993164
gaussian	HH128	223	0.55	0.615	0.46397304484526114	0.532033639610366	0.55	0.615	0.4324502944946289	0.03183317184448242
gaussian	HH128	224	0.53	0.595	0.3252127532897904	0.3736825962056377	0.53	0.595	0.4326486587524414	0.03391456604003906
gaussian	HH128	225	0.585	0.635	0.4963763414561287	0.5455736567581129	0.585	0.635	0.4337348937988281	0.03330206871032715
gaussian	HH128	226	0.585	0.635	0.4627962860785563	0.5367073836223453	0.585	0.635	0.4346938133239746	0.03333592414855957
gaussian	HH128	227	0.59	0.645	0.5362671405172714	0.559997325329133	0.59	0.645	0.4384732246398926	0.03316998481750488
gaussian	HH128	228	0.63	0.62	0.6329693057491139	0.5832353094074447	0.63	0.62	0.46449923515319824	0.032788991928100586
gaussian	HH128	229	0.615	0.58	0.4978015314558333	0.4603721832275084	0.615	0.58	0.4427504539489746	0.03222012519836426
gaussian	HH128	230	0.545	0.58	0.4260696043919489	0.5004580526312027	0.545	0.58	0.44753599166870117	0.04282879829406738
gaussian	HH128	231	0.655	0.57	0.6047963091779667	0.5291692720535068	0.655	0.57	0.45023179054260254	0.033043622970581055
gaussian	HH128	232	0.625	0.67	0.6220984925926787	0.665455106910085	0.625	0.67	0.4476757049560547	0.03421831130981445
gaussian	HH128	233	0.575	0.64	0.4611855366167833	0.5465562785978499	0.575	0.64	0.4600949287414551	0.032868385314941406
gaussian	HH128	234	0.64	0.62	0.5725483651223723	0.5623772602118349	0.64	0.62	0.4415771961212158	0.03285384178161621
gaussian	HH128	235	0.59	0.605	0.46309453921422217	0.5120054141764667	0.59	0.605	0.4516446590423584	0.03361344337463379
gaussian	HH128	236	0.635	0.615	0.5565476190476191	0.5108712603214165	0.635	0.615	0.4413447380065918	0.04366922378540039
gaussian	HH128	237	0.655	0.695	0.6315112141609553	0.6856543987132757	0.655	0.695	0.4669959545135498	0.033493995666503906
gaussian	HH128	238	0.585	0.685	0.4800123372907325	0.6421337003061331	0.585	0.685	0.4540412425994873	0.032115936279296875
gaussian	HH128	239	0.59	0.62	0.4706446254004666	0.4575211501686648	0.59	0.62	0.4448397159576416	0.03318619728088379
gaussian	HH128	240	0.685	0.64	0.5230343087173762	0.49778584509070534	0.685	0.64	0.470792293548584	0.04303264617919922
gaussian	SS128	241	0.6	0.525	0.6080184543483962	0.44948705962137325	0.6	0.525	0.4272136688232422	0.033731937408447266
gaussian	SS128	242	0.575	0.58	0.4971331607684405	0.4774415228481494	0.575	0.58	0.4327201843261719	0.04295921325683594
gaussian	SS128	243	0.52	0.59	0.44500647926634773	0.48682111443033776	0.52	0.59	0.4301128387451172	0.032793283462524414
gaussian	SS128	244	0.55	0.6	0.47399264041323974	0.5268293550392552	0.55	0.6	0.4238626956939697	0.03287839889526367
gaussian	SS128	245	0.55	0.55	0.42810604440614175	0.4815151876796827	0.55	0.55	0.4263322353363037	0.033136844635009766
