dim,signature,max_depth,trial,product_rf_accuracy,sklearn_rf_accuracy,tangent_rf_accuracy,ensemble_accuracy
16,HH,6,3,0.708,0.734,0.758,0.68
16,HH,7,3,0.694,0.758,0.782,0.682
16,HH,8,3,0.724,0.758,0.77,0.678
16,HH,9,3,0.71,0.756,0.772,0.662
16,HH,10,3,0.708,0.762,0.77,0.65
16,HH,11,3,0.69,0.774,0.786,0.644
16,HH,12,3,0.698,0.774,0.778,0.64
16,HH,13,3,0.694,0.762,0.782,0.638
16,HH,14,3,0.688,0.766,0.782,0.638
16,HH,15,3,0.692,0.758,0.79,0.638
16,HH,16,3,0.694,0.762,0.788,0.638
16,HH,17,3,0.694,0.762,0.788,0.638
16,HH,18,3,0.694,0.762,0.788,0.638
16,HH,19,3,0.694,0.762,0.788,0.638
16,HH,1,4,0.436,0.402,0.418,0.416
16,HH,2,4,0.576,0.456,0.52,0.484
16,HH,3,4,0.646,0.552,0.62,0.554
16,HH,4,4,0.73,0.646,0.69,0.584
16,HH,5,4,0.768,0.686,0.786,0.646
16,HH,6,4,0.754,0.714,0.792,0.66
16,HH,7,4,0.742,0.73,0.794,0.662
16,HH,8,4,0.746,0.748,0.802,0.66
16,HH,9,4,0.752,0.754,0.808,0.63
16,HH,10,4,0.74,0.74,0.824,0.63
16,HH,11,4,0.734,0.72,0.808,0.626
16,HH,12,4,0.742,0.712,0.8,0.624
16,HH,13,4,0.738,0.744,0.79,0.626
16,HH,14,4,0.736,0.744,0.792,0.626
16,HH,15,4,0.736,0.744,0.792,0.626
16,HH,16,4,0.736,0.744,0.792,0.626
16,HH,17,4,0.736,0.744,0.792,0.626
16,HH,18,4,0.736,0.744,0.792,0.626
16,HH,19,4,0.738,0.744,0.792,0.626
16,HH,1,5,0.48,0.418,0.548,0.446
16,HH,2,5,0.616,0.644,0.634,0.524
16,HH,3,5,0.662,0.656,0.678,0.618
16,HH,4,5,0.696,0.692,0.706,0.644
16,HH,5,5,0.708,0.738,0.76,0.662
16,HH,6,5,0.714,0.75,0.756,0.67
16,HH,7,5,0.726,0.782,0.796,0.666
16,HH,8,5,0.716,0.794,0.79,0.656
16,HH,9,5,0.704,0.792,0.804,0.65
16,HH,10,5,0.7,0.79,0.8,0.64
16,HH,11,5,0.7,0.784,0.782,0.638
16,HH,12,5,0.7,0.77,0.772,0.638
16,HH,13,5,0.694,0.786,0.78,0.638
16,HH,14,5,0.686,0.784,0.786,0.64
16,HH,15,5,0.688,0.784,0.78,0.64
16,HH,16,5,0.688,0.784,0.78,0.64
16,HH,17,5,0.688,0.784,0.78,0.64
16,HH,18,5,0.688,0.784,0.78,0.64
16,HH,19,5,0.688,0.784,0.78,0.64
16,HH,1,6,0.43,0.466,0.47,0.406
16,HH,2,6,0.568,0.54,0.542,0.556
16,HH,3,6,0.676,0.63,0.63,0.624
16,HH,4,6,0.702,0.728,0.706,0.64
16,HH,5,6,0.702,0.774,0.788,0.664
16,HH,6,6,0.742,0.786,0.804,0.674
16,HH,7,6,0.744,0.808,0.794,0.662
16,HH,8,6,0.732,0.794,0.828,0.664
16,HH,9,6,0.742,0.792,0.822,0.654
16,HH,10,6,0.734,0.804,0.836,0.642
16,HH,11,6,0.736,0.808,0.83,0.632
16,HH,12,6,0.732,0.82,0.822,0.63
16,HH,13,6,0.728,0.818,0.828,0.62
16,HH,14,6,0.724,0.818,0.83,0.62
16,HH,15,6,0.72,0.818,0.83,0.62
16,HH,16,6,0.722,0.818,0.83,0.62
16,HH,17,6,0.722,0.818,0.83,0.62
16,HH,18,6,0.722,0.818,0.83,0.62
16,HH,19,6,0.722,0.818,0.83,0.62
16,HH,1,7,0.548,0.546,0.588,0.54
16,HH,2,7,0.656,0.646,0.64,0.564
16,HH,3,7,0.718,0.714,0.726,0.658
16,HH,4,7,0.762,0.732,0.756,0.708
16,HH,5,7,0.76,0.786,0.792,0.722
16,HH,6,7,0.76,0.792,0.81,0.724
16,HH,7,7,0.768,0.822,0.844,0.726
16,HH,8,7,0.77,0.814,0.818,0.71
16,HH,9,7,0.772,0.814,0.83,0.694
16,HH,10,7,0.774,0.816,0.848,0.682
16,HH,11,7,0.764,0.814,0.834,0.678
16,HH,12,7,0.766,0.82,0.844,0.682
16,HH,13,7,0.762,0.808,0.844,0.678
16,HH,14,7,0.764,0.808,0.844,0.678
16,HH,15,7,0.764,0.808,0.844,0.678
16,HH,16,7,0.764,0.808,0.844,0.678
16,HH,17,7,0.764,0.808,0.844,0.678
16,HH,18,7,0.764,0.808,0.844,0.678
16,HH,19,7,0.764,0.808,0.844,0.678
16,HH,1,8,0.412,0.42,0.41,0.448
16,HH,2,8,0.51,0.506,0.514,0.47
16,HH,3,8,0.612,0.648,0.59,0.556
16,HH,4,8,0.66,0.688,0.696,0.622
16,HH,5,8,0.692,0.738,0.73,0.618
16,HH,6,8,0.676,0.714,0.778,0.634
16,HH,7,8,0.678,0.738,0.78,0.608
16,HH,8,8,0.696,0.738,0.78,0.604
16,HH,9,8,0.672,0.736,0.778,0.602
16,HH,10,8,0.672,0.736,0.798,0.604
16,HH,11,8,0.652,0.744,0.798,0.6
16,HH,12,8,0.66,0.732,0.794,0.598
16,HH,13,8,0.656,0.748,0.784,0.592
16,HH,14,8,0.652,0.734,0.788,0.592
16,HH,15,8,0.656,0.734,0.788,0.586
16,HH,16,8,0.656,0.734,0.788,0.586
16,HH,17,8,0.658,0.734,0.788,0.586
16,HH,18,8,0.658,0.734,0.788,0.586
16,HH,19,8,0.658,0.734,0.788,0.586
16,HH,1,9,0.49,0.436,0.38,0.37
16,HH,2,9,0.658,0.578,0.648,0.494
16,HH,3,9,0.734,0.68,0.736,0.614
16,HH,4,9,0.758,0.74,0.786,0.68
16,HH,5,9,0.772,0.762,0.812,0.712
16,HH,6,9,0.782,0.802,0.808,0.73
16,HH,7,9,0.788,0.788,0.816,0.708
16,HH,8,9,0.782,0.804,0.844,0.684
16,HH,9,9,0.76,0.802,0.824,0.682
16,HH,10,9,0.762,0.802,0.828,0.65
16,HH,11,9,0.75,0.814,0.836,0.642
16,HH,12,9,0.748,0.81,0.836,0.64
16,HH,13,9,0.748,0.816,0.836,0.666
16,HH,14,9,0.75,0.816,0.836,0.662
16,HH,15,9,0.75,0.816,0.836,0.662
16,HH,16,9,0.752,0.816,0.836,0.662
16,HH,17,9,0.752,0.816,0.836,0.662
16,HH,18,9,0.752,0.816,0.836,0.662
16,HH,19,9,0.752,0.816,0.836,0.662
16,SS,1,0,0.182,0.244,0.288,0.184
16,SS,2,0,0.26,0.34,0.36,0.244
16,SS,3,0,0.312,0.348,0.366,0.31
16,SS,4,0,0.36,0.38,0.386,0.374
16,SS,5,0,0.362,0.426,0.432,0.396
16,SS,6,0,0.374,0.432,0.406,0.408
16,SS,7,0,0.366,0.47,0.428,0.43
16,SS,8,0,0.384,0.45,0.45,0.426
16,SS,9,0,0.368,0.462,0.444,0.418
16,SS,10,0,0.346,0.448,0.426,0.378
16,SS,11,0,0.352,0.472,0.42,0.374
16,SS,12,0,0.36,0.488,0.486,0.368
16,SS,13,0,0.362,0.454,0.48,0.358
16,SS,14,0,0.356,0.444,0.498,0.358
16,SS,15,0,0.344,0.456,0.482,0.358
16,SS,16,0,0.344,0.446,0.46,0.358
16,SS,17,0,0.346,0.44,0.476,0.358
16,SS,18,0,0.344,0.452,0.47,0.358
16,SS,19,0,0.344,0.452,0.47,0.358
16,SS,1,1,0.396,0.346,0.364,0.33
16,SS,2,1,0.426,0.432,0.412,0.43
16,SS,3,1,0.472,0.472,0.426,0.434
16,SS,4,1,0.48,0.48,0.45,0.488
16,SS,5,1,0.488,0.49,0.498,0.496
16,SS,6,1,0.48,0.49,0.522,0.498
16,SS,7,1,0.468,0.534,0.524,0.472
16,SS,8,1,0.458,0.51,0.51,0.442
16,SS,9,1,0.484,0.524,0.546,0.45
16,SS,10,1,0.47,0.54,0.544,0.436
16,SS,11,1,0.478,0.528,0.538,0.428
16,SS,12,1,0.474,0.516,0.54,0.418
16,SS,13,1,0.474,0.534,0.558,0.414
16,SS,14,1,0.474,0.524,0.532,0.416
16,SS,15,1,0.472,0.544,0.512,0.416
16,SS,16,1,0.472,0.548,0.52,0.416
16,SS,17,1,0.472,0.536,0.514,0.416
16,SS,18,1,0.472,0.538,0.524,0.416
16,SS,19,1,0.472,0.532,0.516,0.416
16,SS,1,2,0.28,0.26,0.258,0.264
16,SS,2,2,0.362,0.304,0.36,0.358
16,SS,3,2,0.402,0.386,0.394,0.398
16,SS,4,2,0.406,0.46,0.424,0.436
16,SS,5,2,0.426,0.46,0.442,0.476
16,SS,6,2,0.414,0.48,0.496,0.462
16,SS,7,2,0.402,0.516,0.516,0.432
16,SS,8,2,0.412,0.454,0.486,0.406
16,SS,9,2,0.41,0.516,0.528,0.404
16,SS,10,2,0.39,0.522,0.5,0.402
16,SS,11,2,0.382,0.51,0.514,0.398
16,SS,12,2,0.386,0.482,0.522,0.392
16,SS,13,2,0.388,0.48,0.516,0.392
16,SS,14,2,0.382,0.49,0.516,0.392
16,SS,15,2,0.382,0.492,0.516,0.392
16,SS,16,2,0.386,0.496,0.534,0.392
16,SS,17,2,0.386,0.496,0.506,0.392
16,SS,18,2,0.386,0.496,0.518,0.392
16,SS,19,2,0.386,0.496,0.496,0.392
16,SS,1,3,0.418,0.398,0.374,0.41
16,SS,2,3,0.43,0.43,0.412,0.41
16,SS,3,3,0.442,0.46,0.452,0.436
16,SS,4,3,0.454,0.472,0.462,0.45
16,SS,5,3,0.464,0.502,0.49,0.466
16,SS,6,3,0.468,0.498,0.506,0.508
16,SS,7,3,0.464,0.506,0.516,0.47
16,SS,8,3,0.462,0.502,0.544,0.45
16,SS,9,3,0.466,0.528,0.532,0.468
16,SS,10,3,0.468,0.526,0.528,0.464
16,SS,11,3,0.47,0.534,0.546,0.478
16,SS,12,3,0.464,0.528,0.548,0.47
16,SS,13,3,0.458,0.532,0.554,0.468
16,SS,14,3,0.464,0.526,0.524,0.47
16,SS,15,3,0.456,0.522,0.544,0.47
16,SS,16,3,0.458,0.526,0.534,0.47
16,SS,17,3,0.456,0.518,0.534,0.47
16,SS,18,3,0.456,0.516,0.546,0.47
16,SS,19,3,0.456,0.516,0.544,0.47
16,SS,1,4,0.354,0.358,0.318,0.294
16,SS,2,4,0.392,0.42,0.388,0.346
16,SS,3,4,0.422,0.422,0.398,0.38
16,SS,4,4,0.442,0.49,0.434,0.442
16,SS,5,4,0.464,0.488,0.468,0.478
16,SS,6,4,0.478,0.486,0.48,0.534
16,SS,7,4,0.494,0.514,0.52,0.502
16,SS,8,4,0.466,0.516,0.534,0.488
16,SS,9,4,0.472,0.54,0.528,0.454
16,SS,10,4,0.458,0.52,0.498,0.43
16,SS,11,4,0.462,0.558,0.498,0.414
16,SS,12,4,0.464,0.536,0.52,0.396
16,SS,13,4,0.462,0.574,0.504,0.402
16,SS,14,4,0.472,0.546,0.508,0.404
16,SS,15,4,0.472,0.536,0.506,0.404
16,SS,16,4,0.47,0.54,0.492,0.404
16,SS,17,4,0.47,0.548,0.5,0.404
16,SS,18,4,0.47,0.534,0.518,0.404
16,SS,19,4,0.47,0.538,0.5,0.404
16,SS,1,5,0.278,0.33,0.354,0.272
16,SS,2,5,0.298,0.34,0.392,0.306
16,SS,3,5,0.348,0.412,0.422,0.322
16,SS,4,5,0.376,0.422,0.434,0.376
16,SS,5,5,0.368,0.5,0.47,0.404
16,SS,6,5,0.364,0.472,0.492,0.45
16,SS,7,5,0.368,0.484,0.512,0.434
16,SS,8,5,0.386,0.5,0.486,0.408
16,SS,9,5,0.382,0.49,0.526,0.42
16,SS,10,5,0.398,0.48,0.514,0.39
16,SS,11,5,0.41,0.478,0.524,0.382
16,SS,12,5,0.402,0.496,0.544,0.384
16,SS,13,5,0.404,0.482,0.512,0.386
16,SS,14,5,0.402,0.476,0.542,0.386
16,SS,15,5,0.402,0.482,0.544,0.386
16,SS,16,5,0.404,0.474,0.542,0.386
16,SS,17,5,0.402,0.474,0.53,0.386
16,SS,18,5,0.402,0.492,0.544,0.386
16,SS,19,5,0.402,0.496,0.526,0.386
16,SS,1,6,0.356,0.358,0.362,0.302
16,SS,2,6,0.394,0.39,0.394,0.358
16,SS,3,6,0.434,0.438,0.414,0.422
16,SS,4,6,0.456,0.438,0.45,0.426
16,SS,5,6,0.482,0.5,0.47,0.454
16,SS,6,6,0.482,0.508,0.526,0.466
16,SS,7,6,0.484,0.49,0.532,0.472
16,SS,8,6,0.482,0.526,0.522,0.47
16,SS,9,6,0.488,0.528,0.586,0.424
16,SS,10,6,0.494,0.524,0.548,0.428
16,SS,11,6,0.488,0.52,0.56,0.422
16,SS,12,6,0.476,0.536,0.572,0.422
16,SS,13,6,0.468,0.526,0.554,0.424
16,SS,14,6,0.464,0.54,0.55,0.424
16,SS,15,6,0.464,0.524,0.564,0.424
16,SS,16,6,0.46,0.524,0.546,0.424
16,SS,17,6,0.46,0.524,0.572,0.424
16,SS,18,6,0.46,0.524,0.56,0.424
16,SS,19,6,0.46,0.524,0.552,0.424
16,SS,1,7,0.37,0.42,0.444,0.356
16,SS,2,7,0.456,0.476,0.482,0.462
16,SS,3,7,0.478,0.49,0.504,0.512
16,SS,4,7,0.504,0.52,0.542,0.526
16,SS,5,7,0.53,0.57,0.536,0.548
16,SS,6,7,0.514,0.562,0.562,0.572
16,SS,7,7,0.524,0.584,0.586,0.52
16,SS,8,7,0.518,0.578,0.62,0.466
16,SS,9,7,0.51,0.618,0.592,0.47
16,SS,10,7,0.502,0.576,0.59,0.452
16,SS,11,7,0.506,0.57,0.614,0.432
16,SS,12,7,0.506,0.592,0.606,0.43
16,SS,13,7,0.506,0.582,0.614,0.428
16,SS,14,7,0.504,0.578,0.612,0.428
16,SS,15,7,0.504,0.588,0.624,0.428
16,SS,16,7,0.504,0.586,0.61,0.428
16,SS,17,7,0.504,0.586,0.628,0.428
16,SS,18,7,0.504,0.586,0.618,0.428
16,SS,19,7,0.504,0.586,0.62,0.428
16,SS,1,8,0.238,0.302,0.288,0.242
16,SS,2,8,0.31,0.314,0.34,0.306
16,SS,3,8,0.398,0.39,0.382,0.31
16,SS,4,8,0.414,0.436,0.41,0.378
16,SS,5,8,0.456,0.438,0.422,0.39
16,SS,6,8,0.442,0.486,0.442,0.41
16,SS,7,8,0.424,0.472,0.45,0.396
16,SS,8,8,0.426,0.506,0.49,0.362
16,SS,9,8,0.432,0.522,0.48,0.352
16,SS,10,8,0.426,0.522,0.494,0.346
16,SS,11,8,0.43,0.512,0.478,0.334
16,SS,12,8,0.434,0.494,0.49,0.342
16,SS,13,8,0.436,0.526,0.492,0.318
16,SS,14,8,0.434,0.484,0.506,0.308
16,SS,15,8,0.438,0.534,0.49,0.308
16,SS,16,8,0.438,0.516,0.514,0.308
16,SS,17,8,0.44,0.516,0.492,0.308
16,SS,18,8,0.44,0.508,0.528,0.308
16,SS,19,8,0.44,0.512,0.514,0.308
16,SS,1,9,0.366,0.314,0.36,0.364
16,SS,2,9,0.462,0.43,0.454,0.394
16,SS,3,9,0.496,0.458,0.482,0.422
16,SS,4,9,0.512,0.484,0.534,0.444
16,SS,5,9,0.486,0.534,0.532,0.492
16,SS,6,9,0.478,0.494,0.544,0.516
16,SS,7,9,0.482,0.562,0.56,0.526
16,SS,8,9,0.482,0.54,0.578,0.482
16,SS,9,9,0.466,0.554,0.552,0.476
16,SS,10,9,0.458,0.582,0.564,0.464
16,SS,11,9,0.464,0.564,0.576,0.46
16,SS,12,9,0.472,0.566,0.59,0.458
16,SS,13,9,0.466,0.548,0.578,0.454
16,SS,14,9,0.468,0.576,0.568,0.454
16,SS,15,9,0.464,0.57,0.57,0.454
16,SS,16,9,0.464,0.592,0.596,0.454
16,SS,17,9,0.462,0.57,0.584,0.454
16,SS,18,9,0.462,0.574,0.576,0.454
16,SS,19,9,0.462,0.57,0.582,0.454
16,HS,1,0,0.524,0.562,0.518,0.428
16,HS,2,0,0.656,0.604,0.614,0.532
16,HS,3,0,0.696,0.658,0.664,0.602
16,HS,4,0,0.702,0.714,0.728,0.64
16,HS,5,0,0.718,0.712,0.75,0.65
16,HS,6,0,0.706,0.76,0.766,0.62
16,HS,7,0,0.714,0.77,0.788,0.56
16,HS,8,0,0.694,0.75,0.786,0.512
16,HS,9,0,0.696,0.762,0.788,0.492
16,HS,10,0,0.698,0.744,0.792,0.458
16,HS,11,0,0.696,0.744,0.772,0.452
16,HS,12,0,0.694,0.762,0.78,0.438
16,HS,13,0,0.69,0.746,0.772,0.438
16,HS,14,0,0.69,0.754,0.772,0.436
16,HS,15,0,0.69,0.754,0.778,0.436
16,HS,16,0,0.69,0.754,0.778,0.436
16,HS,17,0,0.69,0.754,0.778,0.436
16,HS,18,0,0.69,0.754,0.778,0.436
16,HS,19,0,0.69,0.754,0.778,0.436
16,HS,1,1,0.396,0.412,0.408,0.406
16,HS,2,1,0.452,0.496,0.454,0.41
16,HS,3,1,0.468,0.524,0.526,0.436
16,HS,4,1,0.51,0.538,0.558,0.476
16,HS,5,1,0.54,0.6,0.616,0.498
16,HS,6,1,0.56,0.598,0.648,0.514
16,HS,7,1,0.576,0.656,0.662,0.514
16,HS,8,1,0.566,0.642,0.672,0.494
16,HS,9,1,0.566,0.644,0.638,0.452
16,HS,10,1,0.568,0.656,0.684,0.454
16,HS,11,1,0.546,0.66,0.684,0.44
16,HS,12,1,0.55,0.648,0.656,0.418
16,HS,13,1,0.556,0.656,0.666,0.42
16,HS,14,1,0.556,0.65,0.68,0.414
16,HS,15,1,0.558,0.644,0.654,0.414
16,HS,16,1,0.554,0.644,0.672,0.414
16,HS,17,1,0.554,0.644,0.674,0.414
16,HS,18,1,0.554,0.644,0.67,0.414
16,HS,19,1,0.554,0.644,0.67,0.414
16,HS,1,2,0.542,0.476,0.47,0.364
16,HS,2,2,0.624,0.62,0.634,0.48
16,HS,3,2,0.668,0.676,0.678,0.606
16,HS,4,2,0.7,0.708,0.72,0.67
16,HS,5,2,0.692,0.744,0.746,0.72
16,HS,6,2,0.668,0.742,0.794,0.674
16,HS,7,2,0.644,0.754,0.78,0.61
16,HS,8,2,0.632,0.768,0.77,0.498
16,HS,9,2,0.628,0.756,0.778,0.43
16,HS,10,2,0.62,0.76,0.81,0.414
16,HS,11,2,0.622,0.752,0.8,0.39
16,HS,12,2,0.62,0.766,0.8,0.368
16,HS,13,2,0.624,0.754,0.806,0.358
16,HS,14,2,0.62,0.752,0.806,0.35
16,HS,15,2,0.62,0.752,0.806,0.342
16,HS,16,2,0.62,0.752,0.806,0.334
16,HS,17,2,0.62,0.752,0.806,0.334
16,HS,18,2,0.62,0.752,0.806,0.334
16,HS,19,2,0.62,0.752,0.806,0.334
16,HS,1,3,0.538,0.562,0.514,0.416
16,HS,2,3,0.57,0.566,0.616,0.528
16,HS,3,3,0.612,0.59,0.638,0.574
16,HS,4,3,0.634,0.64,0.662,0.606
16,HS,5,3,0.63,0.646,0.664,0.622
16,HS,6,3,0.648,0.682,0.686,0.59
16,HS,7,3,0.642,0.686,0.686,0.58
16,HS,8,3,0.622,0.686,0.71,0.552
16,HS,9,3,0.626,0.662,0.708,0.522
16,HS,10,3,0.626,0.682,0.676,0.514
16,HS,11,3,0.618,0.694,0.706,0.528
16,HS,12,3,0.6,0.68,0.704,0.544
16,HS,13,3,0.61,0.67,0.708,0.548
16,HS,14,3,0.61,0.684,0.714,0.534
16,HS,15,3,0.606,0.686,0.712,0.538
16,HS,16,3,0.612,0.682,0.716,0.538
16,HS,17,3,0.612,0.684,0.722,0.538
16,HS,18,3,0.612,0.684,0.722,0.538
16,HS,19,3,0.612,0.684,0.722,0.538
16,HS,1,4,0.544,0.53,0.568,0.46
16,HS,2,4,0.594,0.602,0.628,0.582
16,HS,3,4,0.644,0.66,0.654,0.66
16,HS,4,4,0.646,0.726,0.708,0.666
16,HS,5,4,0.656,0.722,0.726,0.668
16,HS,6,4,0.664,0.726,0.756,0.7
16,HS,7,4,0.68,0.73,0.746,0.684
16,HS,8,4,0.666,0.738,0.75,0.638
16,HS,9,4,0.662,0.758,0.762,0.57
16,HS,10,4,0.674,0.766,0.782,0.53
16,HS,11,4,0.668,0.76,0.778,0.504
16,HS,12,4,0.67,0.744,0.796,0.49
16,HS,13,4,0.654,0.762,0.776,0.482
16,HS,14,4,0.654,0.758,0.78,0.472
16,HS,15,4,0.654,0.76,0.782,0.472
16,HS,16,4,0.654,0.76,0.788,0.47
16,HS,17,4,0.654,0.76,0.778,0.47
16,HS,18,4,0.654,0.76,0.786,0.47
16,HS,19,4,0.654,0.76,0.786,0.47
16,HS,1,5,0.324,0.334,0.364,0.304
16,HS,2,5,0.432,0.38,0.432,0.362
16,HS,3,5,0.478,0.46,0.492,0.438
16,HS,4,5,0.542,0.5,0.52,0.484
16,HS,5,5,0.534,0.544,0.552,0.502
16,HS,6,5,0.534,0.584,0.566,0.556
16,HS,7,5,0.558,0.6,0.594,0.562
16,HS,8,5,0.524,0.604,0.61,0.562
16,HS,9,5,0.526,0.586,0.652,0.562
16,HS,10,5,0.528,0.59,0.642,0.562
16,HS,11,5,0.53,0.57,0.624,0.56
16,HS,12,5,0.516,0.572,0.654,0.546
16,HS,13,5,0.502,0.604,0.616,0.548
16,HS,14,5,0.506,0.606,0.61,0.55
16,HS,15,5,0.512,0.592,0.622,0.55
16,HS,16,5,0.518,0.59,0.622,0.548
16,HS,17,5,0.516,0.59,0.622,0.546
16,HS,18,5,0.516,0.59,0.616,0.548
16,HS,19,5,0.516,0.59,0.628,0.548
16,HS,1,6,0.452,0.416,0.46,0.42
16,HS,2,6,0.524,0.526,0.512,0.47
16,HS,3,6,0.574,0.572,0.582,0.57
16,HS,4,6,0.596,0.632,0.598,0.534
16,HS,5,6,0.62,0.63,0.65,0.58
16,HS,6,6,0.624,0.648,0.658,0.594
16,HS,7,6,0.644,0.676,0.726,0.616
16,HS,8,6,0.634,0.666,0.672,0.616
16,HS,9,6,0.65,0.69,0.706,0.598
16,HS,10,6,0.638,0.698,0.672,0.604
16,HS,11,6,0.632,0.652,0.706,0.6
16,HS,12,6,0.63,0.664,0.702,0.594
16,HS,13,6,0.626,0.652,0.706,0.594
16,HS,14,6,0.63,0.646,0.704,0.594
16,HS,15,6,0.63,0.662,0.704,0.594
16,HS,16,6,0.632,0.65,0.708,0.594
16,HS,17,6,0.632,0.65,0.708,0.594
16,HS,18,6,0.632,0.65,0.708,0.594
16,HS,19,6,0.632,0.65,0.708,0.594
16,HS,1,7,0.414,0.446,0.41,0.248
16,HS,2,7,0.56,0.512,0.55,0.372
16,HS,3,7,0.586,0.564,0.584,0.488
16,HS,4,7,0.616,0.608,0.624,0.584
16,HS,5,7,0.632,0.616,0.672,0.608
16,HS,6,7,0.646,0.626,0.684,0.628
16,HS,7,7,0.632,0.632,0.67,0.602
16,HS,8,7,0.61,0.65,0.676,0.58
16,HS,9,7,0.592,0.656,0.69,0.558
16,HS,10,7,0.596,0.658,0.698,0.546
16,HS,11,7,0.59,0.638,0.704,0.532
16,HS,12,7,0.58,0.636,0.702,0.502
16,HS,13,7,0.594,0.626,0.698,0.502
16,HS,14,7,0.592,0.612,0.69,0.5
16,HS,15,7,0.582,0.616,0.7,0.5
16,HS,16,7,0.584,0.616,0.692,0.5
16,HS,17,7,0.586,0.616,0.694,0.5
16,HS,18,7,0.586,0.616,0.7,0.5
16,HS,19,7,0.586,0.616,0.7,0.5
16,HS,1,8,0.538,0.406,0.422,0.412
16,HS,2,8,0.534,0.46,0.484,0.524
16,HS,3,8,0.576,0.552,0.546,0.566
16,HS,4,8,0.61,0.644,0.648,0.628
16,HS,5,8,0.62,0.648,0.704,0.688
16,HS,6,8,0.624,0.68,0.708,0.674
16,HS,7,8,0.622,0.7,0.712,0.672
16,HS,8,8,0.612,0.682,0.736,0.664
16,HS,9,8,0.618,0.68,0.712,0.652
16,HS,10,8,0.628,0.69,0.718,0.654
16,HS,11,8,0.63,0.666,0.722,0.656
16,HS,12,8,0.63,0.68,0.76,0.656
16,HS,13,8,0.636,0.682,0.75,0.656
16,HS,14,8,0.636,0.682,0.754,0.656
16,HS,15,8,0.634,0.682,0.738,0.656
16,HS,16,8,0.63,0.682,0.738,0.656
16,HS,17,8,0.628,0.682,0.734,0.656
16,HS,18,8,0.628,0.682,0.734,0.656
16,HS,19,8,0.628,0.682,0.734,0.656
16,HS,1,9,0.582,0.564,0.514,0.406
16,HS,2,9,0.694,0.664,0.654,0.574
16,HS,3,9,0.732,0.72,0.724,0.694
16,HS,4,9,0.742,0.728,0.762,0.738
16,HS,5,9,0.75,0.772,0.792,0.744
16,HS,6,9,0.746,0.802,0.808,0.722
16,HS,7,9,0.724,0.798,0.814,0.702
16,HS,8,9,0.724,0.804,0.814,0.72
16,HS,9,9,0.722,0.808,0.84,0.704
16,HS,10,9,0.71,0.8,0.816,0.686
16,HS,11,9,0.704,0.816,0.824,0.656
16,HS,12,9,0.698,0.804,0.832,0.638
16,HS,13,9,0.7,0.796,0.832,0.64
16,HS,14,9,0.698,0.792,0.83,0.64
16,HS,15,9,0.698,0.792,0.83,0.64
16,HS,16,9,0.7,0.792,0.832,0.64
16,HS,17,9,0.7,0.792,0.832,0.64
16,HS,18,9,0.7,0.792,0.832,0.64
16,HS,19,9,0.7,0.792,0.832,0.64
4,H,1,0,0.396,0.394,0.4,0.384
4,H,2,0,0.532,0.542,0.522,0.522
4,H,3,0,0.618,0.574,0.602,0.598
4,H,4,0,0.67,0.608,0.628,0.628
4,H,5,0,0.692,0.612,0.666,0.64
4,H,6,0,0.696,0.652,0.674,0.672
4,H,7,0,0.714,0.638,0.692,0.694
4,H,8,0,0.7,0.646,0.704,0.682
4,H,9,0,0.688,0.648,0.704,0.67
4,H,10,0,0.682,0.652,0.684,0.676
4,H,11,0,0.674,0.652,0.684,0.658
4,H,12,0,0.682,0.656,0.698,0.658
4,H,13,0,0.678,0.662,0.7,0.654
4,H,14,0,0.68,0.658,0.702,0.652
4,H,15,0,0.678,0.654,0.706,0.65
4,H,16,0,0.678,0.656,0.71,0.65
4,H,17,0,0.678,0.652,0.71,0.65
4,H,18,0,0.678,0.652,0.71,0.65
4,H,19,0,0.678,0.652,0.71,0.65
4,H,1,1,0.568,0.388,0.472,0.35
4,H,2,1,0.576,0.518,0.514,0.458
4,H,3,1,0.59,0.574,0.582,0.558
4,H,4,1,0.656,0.632,0.684,0.576
4,H,5,1,0.718,0.638,0.71,0.628
4,H,6,1,0.74,0.702,0.716,0.642
4,H,7,1,0.74,0.708,0.754,0.662
4,H,8,1,0.736,0.71,0.742,0.68
4,H,9,1,0.728,0.696,0.752,0.682
4,H,10,1,0.73,0.694,0.758,0.68
4,H,11,1,0.724,0.692,0.748,0.682
4,H,12,1,0.73,0.694,0.75,0.682
4,H,13,1,0.734,0.7,0.744,0.68
4,H,14,1,0.732,0.704,0.736,0.68
4,H,15,1,0.73,0.704,0.736,0.68
4,H,16,1,0.728,0.704,0.736,0.68
4,H,17,1,0.728,0.704,0.736,0.68
4,H,18,1,0.728,0.704,0.736,0.68
4,H,19,1,0.728,0.704,0.736,0.68
4,H,1,2,0.394,0.392,0.44,0.392
4,H,2,2,0.622,0.61,0.65,0.564
4,H,3,2,0.712,0.714,0.696,0.718
4,H,4,2,0.736,0.738,0.738,0.742
4,H,5,2,0.74,0.748,0.768,0.758
4,H,6,2,0.748,0.766,0.784,0.776
4,H,7,2,0.756,0.766,0.786,0.776
4,H,8,2,0.758,0.776,0.808,0.778
4,H,9,2,0.772,0.76,0.792,0.77
4,H,10,2,0.754,0.756,0.788,0.77
4,H,11,2,0.74,0.738,0.804,0.754
4,H,12,2,0.748,0.75,0.8,0.75
4,H,13,2,0.736,0.748,0.798,0.75
