dataset	signature	seed	product_rf_f1-micro	single_manifold_rf_f1-micro	sklearn_rf_f1-micro	tangent_rf_f1-micro	product_rf_f1-macro	single_manifold_rf_f1-macro	sklearn_rf_f1-macro	tangent_rf_f1-macro	product_rf_accuracy	single_manifold_rf_accuracy	sklearn_rf_accuracy	tangent_rf_accuracy	product_rf_time	single_manifold_rf_time	sklearn_rf_time	tangent_rf_time
gaussian	HS1024	131	0.85	0.815	0.86	0.835	0.6207533506182867	0.6965240392432985	0.6065372396767745	0.5855607106614005	0.85	0.815	0.86	0.835	0.2599959373474121	1.6866936683654785	0.04487133026123047	0.04568290710449219
gaussian	HS1024	132	0.85	0.795	0.805	0.82	0.5417939988076829	0.6899495503919707	0.5054385824202897	0.533752909955747	0.85	0.795	0.805	0.82	0.2569155693054199	1.5844295024871826	0.04411673545837402	0.043992042541503906
gaussian	HS1024	133	0.85	0.735	0.865	0.845	0.6437419961907294	0.6751023729545025	0.7066244644530727	0.6777168691086041	0.85	0.735	0.865	0.845	0.25716543197631836	1.7053723335266113	0.04354977607727051	0.04532313346862793
gaussian	HS1024	134	0.925	0.765	0.885	0.895	0.9157776884862654	0.756670735010715	0.8152143875270178	0.839119984972169	0.925	0.765	0.885	0.895	0.25882935523986816	1.812244176864624	0.04337048530578613	0.04492759704589844
gaussian	HS1024	135	0.855	0.755	0.815	0.785	0.5959660951337189	0.615968355553832	0.5548882815496738	0.5206127427834866	0.855	0.755	0.815	0.785	0.255415678024292	1.6378421783447266	0.0430903434753418	0.04453325271606445
gaussian	HS1024	136	0.865	0.795	0.82	0.875	0.7605114358640951	0.6761464863944155	0.7195571345947285	0.828647929391747	0.865	0.795	0.82	0.875	0.2553367614746094	1.8611335754394531	0.04465603828430176	0.04443097114562988
gaussian	HS1024	137	0.865	0.79	0.825	0.875	0.6046084112105123	0.68535838367509	0.5668369766091266	0.6758861226598747	0.865	0.79	0.825	0.875	0.2563364505767822	1.5374066829681396	0.04380941390991211	0.04443979263305664
gaussian	HS1024	138	0.845	0.81	0.795	0.77	0.7866182610554735	0.7799184462359388	0.6995737691385062	0.6770648784676205	0.845	0.81	0.795	0.77	0.25677490234375	1.8153815269470215	0.04440164566040039	0.044445037841796875
gaussian	HS1024	139	0.88	0.82	0.845	0.79	0.7504212515095599	0.7911653823907436	0.7139402655297677	0.6177820879965125	0.88	0.82	0.845	0.79	0.2597646713256836	1.627197265625	0.04519057273864746	0.04547905921936035
gaussian	HS1024	140	0.88	0.64	0.76	0.85	0.7579058489614459	0.6180924289130677	0.5833401438378555	0.7232940975202069	0.88	0.64	0.76	0.85	0.2555863857269287	1.7436647415161133	0.045324087142944336	0.04361152648925781
gaussian	HS1024	141	0.84	0.88	0.835	0.825	0.7478420971775653	0.8727757769774577	0.7347174984564185	0.7172882547422602	0.84	0.88	0.835	0.825	0.25441622734069824	1.5454413890838623	0.04329085350036621	0.04450583457946777
gaussian	HS1024	142	0.825	0.79	0.825	0.865	0.6600278606586307	0.7494955394114431	0.69624680679012	0.7259709933251486	0.825	0.79	0.825	0.865	0.257429838180542	1.6954445838928223	0.04479265213012695	0.04442453384399414
gaussian	HS1024	143	0.945	0.855	0.9	0.95	0.8119028439914516	0.731891968790703	0.7638977489442276	0.812974514229347	0.945	0.855	0.9	0.95	0.2579982280731201	1.5498216152191162	0.044386863708496094	0.04411721229553223
gaussian	HS1024	144	0.915	0.815	0.855	0.88	0.6947472901690226	0.6928559941898319	0.6825740386706072	0.7357661850808623	0.915	0.815	0.855	0.88	0.2557046413421631	1.5742826461791992	0.04542064666748047	0.043744564056396484
gaussian	HS1024	145	0.82	0.83	0.81	0.84	0.7992347446214746	0.8328955965504653	0.7864400627840403	0.8137006358824743	0.82	0.83	0.81	0.84	0.2546107769012451	1.889805793762207	0.04601478576660156	0.04419827461242676
gaussian	HS1024	146	0.845	0.82	0.815	0.8	0.7368441949616649	0.7923729625089868	0.7507525105936266	0.7092426640285495	0.845	0.82	0.815	0.8	0.25579261779785156	1.8486840724945068	0.044846534729003906	0.045784711837768555
gaussian	HS1024	147	0.88	0.67	0.815	0.815	0.6342874259059581	0.5932277025689721	0.5364196409502224	0.5801685276348473	0.88	0.67	0.815	0.815	0.2553386688232422	1.522322177886963	0.044139862060546875	0.0446476936340332
gaussian	HS1024	148	0.89	0.87	0.83	0.855	0.5952150956995919	0.6925551747347538	0.5397886248954151	0.6000860006847668	0.89	0.87	0.83	0.855	0.2576022148132324	1.5062577724456787	0.0443115234375	0.04457974433898926
gaussian	HS1024	149	0.865	0.8	0.85	0.83	0.7913514797664905	0.7689270736554024	0.7866606272641742	0.7465782966053368	0.865	0.8	0.85	0.83	0.26223063468933105	1.7632839679718018	0.045805931091308594	0.04454636573791504
gaussian	HS1024	150	0.89	0.585	0.83	0.84	0.6913121303386531	0.5762657578978375	0.637077325279483	0.6570223893753306	0.89	0.585	0.83	0.84	0.26000213623046875	1.699479103088379	0.04362654685974121	0.0457606315612793
gaussian	H64	151	0.96	0.945	0.935	0.95	0.8344605025106769	0.9526846955726267	0.8198612640073354	0.8198155817350864	0.96	0.945	0.935	0.95	0.12737250328063965	0.8386244773864746	0.031841278076171875	0.03413248062133789
gaussian	H64	152	0.965	0.91	0.935	0.94	0.9296584665775729	0.8913250503396584	0.8365227201991908	0.8890728974172997	0.965	0.91	0.935	0.94	0.12395668029785156	0.7665412425994873	0.03222489356994629	0.035178184509277344
gaussian	H64	153	0.935	0.895	0.92	0.925	0.7985904891081259	0.8286252139910677	0.75604395516412	0.7715525069164311	0.935	0.895	0.92	0.925	0.1259157657623291	0.8545393943786621	0.03191733360290527	0.03420305252075195
gaussian	H64	154	0.94	0.885	0.905	0.92	0.7749925688557	0.8639912706932407	0.7003197950464322	0.7102328944329263	0.94	0.885	0.905	0.92	0.12540864944458008	0.889470100402832	0.033050537109375	0.03441429138183594
gaussian	H64	155	0.915	0.885	0.885	0.885	0.8892499125144687	0.8819129953098519	0.8277760015367774	0.8148161062148827	0.915	0.885	0.885	0.885	0.12282490730285645	0.8006770610809326	0.03257441520690918	0.03435468673706055
gaussian	H64	156	0.885	0.89	0.9	0.925	0.717305889845529	0.8684703479993543	0.7997508438241197	0.7756103074141049	0.885	0.89	0.9	0.925	0.12484121322631836	0.7045972347259521	0.033693790435791016	0.03569769859313965
gaussian	H64	157	0.935	0.885	0.905	0.955	0.768947394501192	0.79589045317199	0.7205019578374842	0.7810023310023311	0.935	0.885	0.905	0.955	0.12342286109924316	0.7166852951049805	0.03391718864440918	0.034113168716430664
gaussian	H64	158	0.89	0.93	0.91	0.91	0.6850402725023903	0.9048188949937682	0.7128469514446067	0.7077440938234918	0.89	0.93	0.91	0.91	0.12584590911865234	0.7418022155761719	0.03276872634887695	0.03512287139892578
gaussian	H64	159	0.94	0.885	0.87	0.935	0.7959854316881892	0.7534127795246283	0.6208550881457244	0.7212239008895635	0.94	0.885	0.87	0.935	0.12292242050170898	0.7588484287261963	0.032279014587402344	0.03671979904174805
gaussian	H64	160	0.84	0.925	0.855	0.86	0.7151242339992984	0.8977862742608703	0.7741863727660716	0.7636933798737676	0.84	0.925	0.855	0.86	0.11935853958129883	0.7688207626342773	0.03223395347595215	0.0364835262298584
gaussian	H64	161	0.84	0.895	0.875	0.91	0.6289251734460961	0.8047001582815743	0.7106475139854569	0.7355091767963646	0.84	0.895	0.875	0.91	0.12628912925720215	0.8130781650543213	0.03289484977722168	0.033614397048950195
gaussian	H64	162	0.92	0.87	0.885	0.9	0.7074393035512383	0.7993705993374995	0.6836072940875622	0.6933575753130412	0.92	0.87	0.885	0.9	0.12499570846557617	1.0524237155914307	0.03172922134399414	0.03400063514709473
gaussian	H64	163	0.945	0.925	0.9	0.945	0.7233208184491264	0.7927520013103143	0.6743506751246688	0.7224806594371812	0.945	0.925	0.9	0.945	0.1254568099975586	0.7175226211547852	0.03222060203552246	0.03341412544250488
gaussian	H64	164	0.87	0.925	0.92	0.925	0.6967896684563352	0.9031615201115037	0.8448962761168909	0.8560316480904715	0.87	0.925	0.92	0.925	0.12408161163330078	0.7421824932098389	0.03346872329711914	0.03461432456970215
gaussian	H64	165	0.95	0.9	0.985	0.98	0.9281256208899624	0.8928444314312681	0.9806192192712042	0.9779581014558303	0.95	0.9	0.985	0.98	0.12530875205993652	0.8831188678741455	0.03232598304748535	0.03439640998840332
gaussian	H64	166	0.94	0.855	0.925	0.93	0.9248043099451331	0.8576892542052139	0.876470800586781	0.8934543813921515	0.94	0.855	0.925	0.93	0.12483429908752441	1.0297753810882568	0.03246116638183594	0.03379631042480469
gaussian	H64	167	0.935	0.96	0.9	0.955	0.5818978385478863	0.8752629532342646	0.5081346676533642	0.6099539504081318	0.935	0.96	0.9	0.955	0.12426233291625977	0.46344518661499023	0.032196998596191406	0.0323641300201416
gaussian	H64	168	0.96	0.945	0.94	0.92	0.7194970538720539	0.7808162281914179	0.6788847117794485	0.6176344256183379	0.96	0.945	0.94	0.92	0.12514805793762207	0.584160327911377	0.03223705291748047	0.033026695251464844
gaussian	H64	169	0.96	0.935	0.9	0.94	0.8043160310373425	0.8628488609305697	0.6650878675587978	0.7156980171315948	0.96	0.935	0.9	0.94	0.12540268898010254	0.7356879711151123	0.032167911529541016	0.0351109504699707
gaussian	H64	170	0.875	0.935	0.88	0.895	0.6089466769613828	0.8592724515446105	0.6467294362031204	0.6632828339019927	0.875	0.935	0.88	0.895	0.12643146514892578	0.6363661289215088	0.033643245697021484	0.033829689025878906
gaussian	H64	171	0.925	0.89	0.88	0.93	0.6906705927314699	0.8135365667074663	0.6359704816009886	0.6980127700270027	0.925	0.89	0.88	0.93	0.12449216842651367	0.8187217712402344	0.03303265571594238	0.03494763374328613
gaussian	H64	172	0.945	0.94	0.935	0.905	0.8842574777517769	0.9203417997085798	0.8686829484448533	0.766115830361241	0.945	0.94	0.935	0.905	0.12312579154968262	0.5885560512542725	0.03267717361450195	0.03440499305725098
gaussian	H64	173	0.92	0.925	0.89	0.915	0.8399607889712941	0.9178104660720374	0.7875328529937842	0.8159266689694321	0.92	0.925	0.89	0.915	0.12468433380126953	0.9706368446350098	0.032695770263671875	0.03400373458862305
gaussian	H64	174	0.945	0.88	0.925	0.94	0.725312563943807	0.7205539806807937	0.7381470757398076	0.7251891942105058	0.945	0.88	0.925	0.94	0.12638258934020996	0.9811105728149414	0.03272843360900879	0.03437232971191406
gaussian	H64	175	0.885	0.895	0.89	0.905	0.617146896783232	0.7987908113252612	0.574855978052714	0.5873241341991342	0.885	0.895	0.89	0.905	0.12585997581481934	0.7778573036193848	0.032299041748046875	0.03383302688598633
gaussian	H64	176	0.95	0.93	0.96	0.915	0.7214152001034244	0.8475204785750226	0.8064870867758139	0.6776205095318057	0.95	0.93	0.96	0.915	0.1262507438659668	0.7037720680236816	0.03316450119018555	0.0339655876159668
gaussian	H64	177	0.865	0.85	0.86	0.835	0.6195462199760884	0.8006262881442284	0.6068115640769893	0.5701902173913044	0.865	0.85	0.86	0.835	0.12648558616638184	0.9632463455200195	0.03416609764099121	0.03484916687011719
gaussian	H64	178	0.89	0.885	0.895	0.91	0.8074890768200667	0.8617663606425725	0.8257446193331979	0.8664568603364431	0.89	0.885	0.895	0.91	0.12327170372009277	1.0505056381225586	0.03318142890930176	0.03373408317565918
gaussian	H64	179	0.935	0.935	0.945	0.945	0.5817009000660938	0.7180987377781365	0.5949224028993523	0.5938095238095238	0.935	0.935	0.945	0.945	0.12304449081420898	0.6732742786407471	0.03229713439941406	0.036238908767700195
gaussian	H64	180	0.905	0.92	0.895	0.915	0.6912572672798686	0.834591633231082	0.6849514647384971	0.7007959207712248	0.905	0.92	0.895	0.915	0.12171483039855957	0.8619740009307861	0.0327601432800293	0.03421354293823242
gaussian	S64	181	0.515	0.51	0.46	0.425	0.29680888608813066	0.4464252854491051	0.2658436345100038	0.27916979308194434	0.515	0.51	0.46	0.425	0.11053848266601562	2.977951765060425	0.03238701820373535	0.03458213806152344
gaussian	S64	182	0.565	0.535	0.465	0.435	0.36866108241941253	0.4476951321175559	0.29542287568933656	0.30827389439251085	0.565	0.535	0.465	0.435	0.10845589637756348	2.6984970569610596	0.03455829620361328	0.033994197845458984
gaussian	S64	183	0.515	0.53	0.425	0.415	0.42853619957278494	0.49163060667749725	0.31865120091239796	0.32278037671571047	0.515	0.53	0.425	0.415	0.11170125007629395	2.9897098541259766	0.0343317985534668	0.0360255241394043
gaussian	S64	184	0.48	0.48	0.375	0.43	0.39770608464638313	0.46444934272455896	0.29910775994915983	0.3759287845818163	0.48	0.48	0.375	0.43	0.10625028610229492	3.0597798824310303	0.031941890716552734	0.03392910957336426
gaussian	S64	185	0.54	0.565	0.46	0.505	0.33970917729807826	0.46033482464741016	0.2940123399546538	0.3042626682888109	0.54	0.565	0.46	0.505	0.11042594909667969	2.6749887466430664	0.03285980224609375	0.0361790657043457
gaussian	S64	186	0.585	0.575	0.56	0.505	0.3268190713396193	0.4069143554857841	0.3246343090291461	0.26110730675597016	0.585	0.575	0.56	0.505	0.11011886596679688	2.5463056564331055	0.03131723403930664	0.03486323356628418
gaussian	S64	187	0.505	0.53	0.41	0.36	0.32937676831610324	0.48686571678113033	0.25413006841578273	0.24033868092691618	0.505	0.53	0.41	0.36	0.10980534553527832	2.870055913925171	0.031952857971191406	0.03704547882080078
gaussian	S64	188	0.55	0.595	0.49	0.37	0.3573713993647548	0.565424430641822	0.3651671358565816	0.23054651289752065	0.55	0.595	0.49	0.37	0.11063981056213379	2.813933849334717	0.032573699951171875	0.03551292419433594
gaussian	S64	189	0.58	0.57	0.505	0.465	0.3307338835006514	0.45463584786280353	0.29056878501558014	0.26870756897298864	0.58	0.57	0.505	0.465	0.11063933372497559	2.7395284175872803	0.03307747840881348	0.0339658260345459
gaussian	S64	190	0.59	0.62	0.495	0.385	0.4592230671948768	0.5763888374633207	0.3781463330449132	0.3046121127050636	0.59	0.62	0.495	0.385	0.11045575141906738	2.82547926902771	0.03292441368103027	0.03555417060852051
gaussian	S64	191	0.58	0.485	0.485	0.395	0.5256741140215716	0.4729318441556287	0.40504376427208877	0.37203821064829434	0.58	0.485	0.485	0.395	0.10547018051147461	2.8210530281066895	0.03423762321472168	0.035104990005493164
gaussian	S64	192	0.47	0.515	0.465	0.365	0.32057637571157493	0.47975620987123035	0.3204314547435293	0.25866666826002743	0.47	0.515	0.465	0.365	0.10207748413085938	2.8886663913726807	0.032010793685913086	0.03420209884643555
gaussian	S64	193	0.62	0.605	0.515	0.445	0.4733084535284439	0.5555232170021214	0.38093731866612346	0.3268912634617407	0.62	0.605	0.515	0.445	0.10840654373168945	2.5156185626983643	0.03167009353637695	0.0350339412689209
gaussian	S64	194	0.545	0.535	0.44	0.4	0.46411138725012	0.5016333747027153	0.35644980431939854	0.3627138416342146	0.545	0.535	0.44	0.4	0.11025285720825195	3.0963613986968994	0.03267073631286621	0.035089969635009766
gaussian	S64	195	0.525	0.47	0.47	0.375	0.3406744911675014	0.4115376229494584	0.3025951759162163	0.266505376344086	0.525	0.47	0.47	0.375	0.1106560230255127	2.8021914958953857	0.03325009346008301	0.036406517028808594
gaussian	S64	196	0.47	0.485	0.475	0.455	0.3274430331307475	0.44186543841467885	0.37125084402253067	0.33720743377544105	0.47	0.485	0.475	0.455	0.10882139205932617	3.2811777591705322	0.03285408020019531	0.03502607345581055
gaussian	S64	197	0.55	0.535	0.515	0.47	0.35744197816938167	0.4316072335411319	0.32645957464415754	0.2963728158409302	0.55	0.535	0.515	0.47	0.11021566390991211	2.5874087810516357	0.03214383125305176	0.03368115425109863
gaussian	S64	198	0.545	0.51	0.49	0.46	0.30295269070091	0.3421089820384564	0.2492754439913691	0.2503374254729825	0.545	0.51	0.49	0.46	0.10973358154296875	2.5926353931427	0.03246951103210449	0.03472542762756348
gaussian	S64	199	0.49	0.5	0.43	0.44	0.28669254213712975	0.410964136711645	0.24159973484702219	0.2453585631360759	0.49	0.5	0.43	0.44	0.1052851676940918	2.9465601444244385	0.0333247184753418	0.0340118408203125
gaussian	S64	200	0.54	0.475	0.405	0.43	0.38307418249278713	0.3936652701940112	0.25755083732057416	0.350819054036709	0.54	0.475	0.405	0.43	0.11024188995361328	2.5666685104370117	0.03290867805480957	0.03403949737548828
gaussian	S64	201	0.5	0.595	0.425	0.4	0.3306806707553394	0.5085407794554135	0.3017234105549752	0.2970642158154221	0.5	0.595	0.425	0.4	0.11167001724243164	2.9109139442443848	0.03522086143493652	0.03559446334838867
gaussian	S64	202	0.465	0.455	0.425	0.445	0.2914146320464664	0.3874830416497083	0.26567020763673876	0.36567985158016797	0.465	0.455	0.425	0.445	0.10938096046447754	3.107944965362549	0.03253746032714844	0.03516960144042969
gaussian	S64	203	0.56	0.43	0.42	0.455	0.3122904339250493	0.3112814578617016	0.16210552972208625	0.21251064220893556	0.56	0.43	0.42	0.455	0.11021304130554199	2.807004928588867	0.03270745277404785	0.03479480743408203
gaussian	S64	204	0.55	0.5	0.455	0.38	0.4012661632798933	0.4486790415021505	0.3600007337295473	0.31080500557871243	0.55	0.5	0.455	0.38	0.1102445125579834	3.196507215499878	0.0326690673828125	0.03495645523071289
gaussian	S64	205	0.6	0.535	0.49	0.465	0.45383193443534864	0.4100663212143779	0.36020838149175527	0.34882003313121035	0.6	0.535	0.49	0.465	0.11012554168701172	2.7747738361358643	0.0315093994140625	0.03477787971496582
gaussian	S64	206	0.555	0.47	0.445	0.37	0.3325894316059757	0.36428142186815937	0.24696088274667297	0.1777903193118357	0.555	0.47	0.445	0.37	0.10998249053955078	2.9470407962799072	0.03224039077758789	0.03470659255981445
gaussian	S64	207	0.625	0.645	0.57	0.485	0.3702072810514242	0.4018145203062591	0.2982972542839043	0.2344925455600821	0.625	0.645	0.57	0.485	0.10783553123474121	2.2300314903259277	0.03311276435852051	0.03455781936645508
gaussian	S64	208	0.5	0.635	0.465	0.42	0.349983386132795	0.573413677757582	0.3810019841269841	0.3655664323265704	0.5	0.635	0.465	0.42	0.10724449157714844	2.626101016998291	0.03198957443237305	0.0352778434753418
gaussian	S64	209	0.49	0.56	0.455	0.465	0.42605548490387224	0.5534947327899264	0.4194661480413029	0.45120268813845854	0.49	0.56	0.455	0.465	0.11060261726379395	2.797856330871582	0.03187394142150879	0.034169912338256836
gaussian	S64	210	0.54	0.51	0.495	0.455	0.35558398336367736	0.43079298700103164	0.3073714399183926	0.2891175024849696	0.54	0.51	0.495	0.455	0.10675191879272461	2.766521692276001	0.03194260597229004	0.03459644317626953
gaussian	HH64	211	0.84	0.81	0.83	0.835	0.4367659661673746	0.5401264897659133	0.4243040116392979	0.4793774064906491	0.84	0.81	0.83	0.835	0.12676429748535156	1.665060043334961	0.03260207176208496	0.1683187484741211
gaussian	HH64	212	0.89	0.685	0.83	0.87	0.7570771425382363	0.6419617972725762	0.7211210094986187	0.7591412889646585	0.89	0.685	0.83	0.87	0.1271958351135254	1.970426082611084	0.03228497505187988	0.03471541404724121
gaussian	HH64	213	0.79	0.76	0.8	0.755	0.5872582278832279	0.6448876696660075	0.6031031468531469	0.5700706624417964	0.79	0.76	0.8	0.755	0.12699627876281738	2.1580798625946045	0.03222155570983887	0.03412437438964844
gaussian	HH64	214	0.8	0.775	0.855	0.83	0.5133352931239503	0.5591115155471592	0.5723771088342273	0.5229094327295226	0.8	0.775	0.855	0.83	0.1287994384765625	1.7145922183990479	0.0331263542175293	0.03422665596008301
gaussian	HH64	215	0.79	0.71	0.775	0.82	0.760271233156486	0.6930940416867241	0.7232954976915134	0.7602612487596792	0.79	0.71	0.775	0.82	0.1269207000732422	2.0681025981903076	0.03267168998718262	0.0349736213684082
gaussian	HH64	216	0.805	0.615	0.81	0.79	0.608118049698837	0.5089623917748918	0.6031948777636169	0.6411827166038193	0.805	0.615	0.81	0.79	0.12622761726379395	2.046114921569824	0.032619476318359375	0.03327441215515137
gaussian	HH64	217	0.835	0.77	0.81	0.79	0.5410650673312803	0.6108892520460348	0.5237696104054483	0.5123117962026412	0.835	0.77	0.81	0.79	0.12654328346252441	1.654721736907959	0.03203129768371582	0.03600716590881348
gaussian	HH64	218	0.835	0.8	0.83	0.85	0.6464622879965152	0.7507342665126256	0.6439995870142928	0.6593486564805058	0.835	0.8	0.83	0.85	0.12610363960266113	1.8048133850097656	0.031995534896850586	0.03402209281921387
gaussian	HH64	219	0.8	0.73	0.81	0.815	0.6142289674645828	0.6282944928634584	0.627912455226781	0.6226205040290922	0.8	0.73	0.81	0.815	0.12722229957580566	2.277418613433838	0.031894683837890625	0.03400301933288574
gaussian	HH64	220	0.825	0.755	0.8	0.81	0.46666042475869934	0.5118306413298883	0.42735477017282764	0.4339677563815495	0.825	0.755	0.8	0.81	0.12689566612243652	1.8632173538208008	0.03358745574951172	0.03732037544250488
gaussian	HH64	221	0.775	0.72	0.75	0.775	0.6095021150562034	0.6300094250046812	0.5422200657132703	0.5499921576299776	0.775	0.72	0.75	0.775	0.12459421157836914	1.919034719467163	0.033475637435913086	0.03321337699890137
gaussian	HH64	222	0.845	0.775	0.825	0.8	0.8268715457368587	0.7648730589345415	0.7802255391443034	0.7631379460647754	0.845	0.775	0.825	0.8	0.12683916091918945	1.8158752918243408	0.03374457359313965	0.03451418876647949
gaussian	HH64	223	0.775	0.72	0.71	0.725	0.5790660969975905	0.6316562588350665	0.5314096312417076	0.5275018853920056	0.775	0.72	0.71	0.725	0.1267681121826172	2.0169777870178223	0.03233146667480469	0.0349423885345459
gaussian	HH64	224	0.835	0.765	0.78	0.82	0.5459235209235209	0.6188792569980726	0.4872067337775302	0.5358902452168568	0.835	0.765	0.78	0.82	0.1268610954284668	1.939213514328003	0.032634735107421875	0.03376054763793945
gaussian	HH64	225	0.805	0.755	0.855	0.88	0.6168193456214475	0.6601424582703062	0.6606352111135576	0.6796551331904148	0.805	0.755	0.855	0.88	0.12695789337158203	2.0245492458343506	0.03210020065307617	0.033921241760253906
gaussian	HH64	226	0.765	0.78	0.755	0.735	0.5785781199087652	0.7324205648604604	0.5443500332806803	0.5022561666347373	0.765	0.78	0.755	0.735	0.1264941692352295	1.8577525615692139	0.03262758255004883	0.0344843864440918
gaussian	HH64	227	0.77	0.77	0.835	0.79	0.5255184166092571	0.7029883842223996	0.6308234657499363	0.557414330702002	0.77	0.77	0.835	0.79	0.12672996520996094	1.7988290786743164	0.03442502021789551	0.035393476486206055
gaussian	HH64	228	0.855	0.795	0.805	0.865	0.7776106353781573	0.7834946326481084	0.747590052292564	0.8277876294930715	0.855	0.795	0.805	0.865	0.1289825439453125	2.018855571746826	0.0347898006439209	0.03323841094970703
gaussian	HH64	229	0.805	0.68	0.755	0.8	0.5767656198734264	0.5170275133937925	0.5044249352298888	0.5562350397281299	0.805	0.68	0.755	0.8	0.12568116188049316	2.06199312210083	0.03265023231506348	0.035301923751831055
gaussian	HH64	230	0.785	0.755	0.825	0.815	0.6100999877315667	0.6890498861434469	0.6485284263608733	0.6329783646976341	0.785	0.755	0.825	0.815	0.12643218040466309	1.8988983631134033	0.03197169303894043	0.033846139907836914
gaussian	HH64	231	0.83	0.69	0.87	0.855	0.465062587535014	0.4705517610195144	0.5235910084946429	0.5115705543320004	0.83	0.69	0.87	0.855	0.12790489196777344	1.8291118144989014	0.0319211483001709	0.03508448600769043
gaussian	HH64	232	0.82	0.73	0.84	0.795	0.49578385617272824	0.5213744761564287	0.5400400064228634	0.5106768117115432	0.82	0.73	0.84	0.795	0.12676239013671875	2.057513475418091	0.03238701820373535	0.03325295448303223
gaussian	HH64	233	0.79	0.755	0.755	0.77	0.5668125540135842	0.6592098883809014	0.4851713345636853	0.5589676379963783	0.79	0.755	0.755	0.77	0.12726235389709473	1.9433891773223877	0.03252673149108887	0.03474283218383789
gaussian	HH64	234	0.85	0.77	0.865	0.825	0.6115783564319954	0.6876026257597214	0.6146075415248348	0.592448743034223	0.85	0.77	0.865	0.825	0.1269550323486328	1.7606360912322998	0.03225994110107422	0.03575730323791504
gaussian	HH64	235	0.78	0.8	0.745	0.755	0.5031074468132835	0.6561792151500001	0.38147106740715636	0.46284544873263095	0.78	0.8	0.745	0.755	0.12703776359558105	1.7918152809143066	0.03224921226501465	0.03436923027038574
gaussian	HH64	236	0.865	0.805	0.81	0.87	0.7554864725917358	0.7493425825038439	0.6890612203451684	0.7621050310158429	0.865	0.805	0.81	0.87	0.1270461082458496	1.9261164665222168	0.03221273422241211	0.03503990173339844
gaussian	HH64	237	0.76	0.655	0.81	0.8	0.5889629755072899	0.6050157417821431	0.6235703698217365	0.6112134886398086	0.76	0.655	0.81	0.8	0.12829184532165527	2.2640578746795654	0.03367781639099121	0.03436112403869629
gaussian	HH64	238	0.8	0.65	0.82	0.845	0.5852603694754858	0.5793927396495564	0.6266709687808588	0.6262012668299948	0.8	0.65	0.82	0.845	0.12694072723388672	2.0007171630859375	0.0335996150970459	0.03610420227050781
gaussian	HH64	239	0.79	0.69	0.74	0.775	0.5548749200227033	0.5661592290723156	0.4959773318468971	0.5390987166349486	0.79	0.69	0.74	0.775	0.1267549991607666	2.149320125579834	0.03372335433959961	0.03589367866516113
gaussian	HH64	240	0.785	0.72	0.8	0.805	0.5287119488652667	0.5461065331679367	0.5281730392992947	0.5330523952041852	0.785	0.72	0.8	0.805	0.12653231620788574	2.1634557247161865	0.03218197822570801	0.0340268611907959
gaussian	SS64	241	0.65	0.555	0.63	0.63	0.5089821786775355	0.47926208922227653	0.47535754686489984	0.498186644039484	0.65	0.555	0.63	0.63	0.1111454963684082	2.566572666168213	0.03252100944519043	0.03365516662597656
gaussian	SS64	242	0.605	0.55	0.575	0.59	0.4720883712070755	0.48994666998313896	0.4305203902585538	0.43110001774681783	0.605	0.55	0.575	0.59	0.11085772514343262	2.828225612640381	0.03248763084411621	0.03387308120727539
gaussian	SS64	243	0.635	0.58	0.625	0.66	0.4427819546206017	0.5268102055253758	0.3972338924258583	0.4414491539016523	0.635	0.58	0.625	0.66	0.11121916770935059	2.7590208053588867	0.034479618072509766	0.0338444709777832
gaussian	SS64	244	0.7	0.51	0.64	0.645	0.5588245935266285	0.49472143862741225	0.47720319628214364	0.515509172743427	0.7	0.51	0.64	0.645	0.11141610145568848	2.8839190006256104	0.03262829780578613	0.03580665588378906
gaussian	SS64	245	0.7	0.575	0.695	0.705	0.5334423355892366	0.5027103475798922	0.53489163197155	0.5531197041393568	0.7	0.575	0.695	0.705	0.11100172996520996	2.7653918266296387	0.031462907791137695	0.03400754928588867
gaussian	SS64	246	0.685	0.53	0.595	0.655	0.6552871271445002	0.5191980954024258	0.5197454153125396	0.6415568029598766	0.685	0.53	0.595	0.655	0.11123251914978027	2.9141972064971924	0.03252696990966797	0.03504371643066406
gaussian	SS64	247	0.62	0.53	0.6	0.69	0.40395200673495535	0.4161842499171954	0.3532309171190425	0.51302966018435	0.62	0.53	0.6	0.69	0.11132955551147461	2.6394236087799072	0.03202676773071289	0.03486227989196777
gaussian	SS64	248	0.68	0.665	0.705	0.71	0.5447351042856661	0.6397927569717805	0.509598465112605	0.5473971056429827	0.68	0.665	0.705	0.71	0.1141197681427002	2.5212182998657227	0.03381156921386719	0.0356287956237793
gaussian	SS64	249	0.66	0.56	0.68	0.675	0.4192907596893665	0.47237042681970914	0.5092279478004247	0.485364409141583	0.66	0.56	0.68	0.675	0.11121916770935059	2.467712879180908	0.032412052154541016	0.03448033332824707
gaussian	SS64	250	0.67	0.55	0.65	0.685	0.4016863564965377	0.44791322511910747	0.38334894407801257	0.42740908329143623	0.67	0.55	0.65	0.685	0.11124897003173828	2.497929334640503	0.03278088569641113	0.03560471534729004
gaussian	SS64	251	0.655	0.645	0.675	0.7	0.4668464378058452	0.6110111452840435	0.5180731991793373	0.5471861134256804	0.655	0.645	0.675	0.7	0.11104798316955566	2.5388104915618896	0.03313779830932617	0.03390049934387207
