dataset	signature	seed	product_rf_f1-micro	sklearn_rf_f1-micro	product_rf_f1-macro	sklearn_rf_f1-macro	product_rf_accuracy	sklearn_rf_accuracy	product_rf_time	sklearn_rf_time
gaussian	H64	51	0.615	0.595	0.3813803013874171	0.3262731481481482	0.615	0.595	0.1261765956878662	0.03257584571838379
gaussian	H64	52	0.685	0.595	0.6406509847459784	0.47612874865569854	0.685	0.595	0.12448883056640625	0.032213449478149414
gaussian	H64	53	0.65	0.585	0.5690749807631106	0.4802245902410728	0.65	0.585	0.12491416931152344	0.03201627731323242
gaussian	H64	54	0.625	0.58	0.475355961243058	0.3670766433195889	0.625	0.58	0.12581157684326172	0.03294706344604492
gaussian	H64	55	0.65	0.595	0.6425987091740422	0.5756715721221863	0.65	0.595	0.12599611282348633	0.031906843185424805
gaussian	H64	56	0.715	0.66	0.6413254913697903	0.5933823890705308	0.715	0.66	0.12567639350891113	0.032526254653930664
gaussian	H64	57	0.76	0.64	0.6699387101911646	0.5734649645032158	0.76	0.64	0.12599468231201172	0.03248310089111328
gaussian	H64	58	0.675	0.61	0.5404568443024899	0.4856298409446731	0.675	0.61	0.12599945068359375	0.03244447708129883
gaussian	H64	59	0.62	0.645	0.5902983489634097	0.6338024635701844	0.62	0.645	0.1260519027709961	0.0318903923034668
gaussian	H64	60	0.6	0.565	0.3979002980760312	0.36659747383252816	0.6	0.565	0.12542724609375	0.03265094757080078
gaussian	S64	61	0.395	0.35	0.24850614577658248	0.20716019645737233	0.395	0.35	0.11164450645446777	0.03226828575134277
gaussian	S64	62	0.415	0.35	0.1554815187327131	0.1072771537004302	0.415	0.35	0.1118767261505127	0.03232765197753906
gaussian	S64	63	0.325	0.38	0.10638686994497612	0.13467823026646555	0.325	0.38	0.11293148994445801	0.03309202194213867
gaussian	S64	64	0.375	0.32	0.16122812409479498	0.1028829529737206	0.375	0.32	0.10985684394836426	0.03355741500854492
gaussian	S64	65	0.435	0.405	0.2129794225382461	0.17515588114322056	0.435	0.405	0.1080482006072998	0.03197789192199707
gaussian	S64	66	0.365	0.34	0.18751234001480874	0.1759907712424875	0.365	0.34	0.10841917991638184	0.0336613655090332
gaussian	S64	67	0.245	0.315	0.14102127885433366	0.16871400319296137	0.245	0.315	0.10943484306335449	0.03189229965209961
gaussian	S64	68	0.31	0.29	0.22065427217296377	0.19371704231877052	0.31	0.29	0.10960936546325684	0.03300762176513672
gaussian	S64	69	0.355	0.35	0.1673965386891066	0.17010266264853421	0.355	0.35	0.1093442440032959	0.03265690803527832
gaussian	S64	70	0.395	0.38	0.1779275315949448	0.18755327945071903	0.395	0.38	0.1096503734588623	0.03294706344604492
gaussian	HH64	71	0.455	0.47	0.22128117725307617	0.2589967916620303	0.455	0.47	0.1260395050048828	0.034184932708740234
gaussian	HH64	72	0.425	0.465	0.33868960014228977	0.3833501913948705	0.425	0.465	0.12571406364440918	0.032980918884277344
gaussian	HH64	73	0.49	0.43	0.3403041339361166	0.27138091440723017	0.49	0.43	0.12520885467529297	0.03388071060180664
gaussian	HH64	74	0.395	0.435	0.18536417958656332	0.24743827998553522	0.395	0.435	0.12507152557373047	0.0317997932434082
gaussian	HH64	75	0.39	0.395	0.21866528220483597	0.19988951427975818	0.39	0.395	0.12546038627624512	0.03502702713012695
gaussian	HH64	76	0.415	0.43	0.21635509135509134	0.25818410703866446	0.415	0.43	0.1251354217529297	0.03180694580078125
gaussian	HH64	77	0.38	0.43	0.21876552795031057	0.2846302712811948	0.38	0.43	0.12507152557373047	0.033303022384643555
gaussian	HH64	78	0.555	0.615	0.3987687194272128	0.45956579229605543	0.555	0.615	0.12383532524108887	0.0323030948638916
gaussian	HH64	79	0.415	0.415	0.26697747342869405	0.25230088925132027	0.415	0.415	0.12560033798217773	0.03435683250427246
gaussian	HH64	80	0.525	0.455	0.4991143298878007	0.3941705052828364	0.525	0.455	0.12561249732971191	0.03227877616882324
gaussian	SS64	81	0.47	0.41	0.40597436041569424	0.34344746129692366	0.47	0.41	0.10975313186645508	0.03297591209411621
gaussian	SS64	82	0.4	0.44	0.1847005573927331	0.22922181083313664	0.4	0.44	0.11017751693725586	0.03315377235412598
gaussian	SS64	83	0.465	0.485	0.33831792078743295	0.3849303854140653	0.465	0.485	0.1100773811340332	0.03367757797241211
gaussian	SS64	84	0.395	0.38	0.28316661787691677	0.2564631038895745	0.395	0.38	0.11019110679626465	0.032385826110839844
gaussian	SS64	85	0.46	0.465	0.30511689951403853	0.36590770436000364	0.46	0.465	0.11025452613830566	0.03247880935668945
gaussian	SS64	86	0.425	0.435	0.2664993694978207	0.32175478065241847	0.425	0.435	0.10996651649475098	0.03265810012817383
gaussian	SS64	87	0.465	0.455	0.3030212262834412	0.28540039236668446	0.465	0.455	0.11021137237548828	0.03296828269958496
gaussian	SS64	88	0.45	0.415	0.270292145820345	0.26486703329942896	0.45	0.415	0.10962772369384766	0.032408952713012695
gaussian	SS64	89	0.38	0.39	0.2983381391169895	0.3072498583744522	0.38	0.39	0.10990452766418457	0.03373098373413086
gaussian	SS64	90	0.34	0.425	0.1692690301212831	0.25004919669244796	0.34	0.425	0.11043572425842285	0.03384971618652344
gaussian	HS64	91	0.5	0.49	0.31987243557841183	0.32443972994320924	0.5	0.49	0.12059402465820312	0.03298044204711914
gaussian	HS64	92	0.51	0.495	0.48149898624582166	0.44779494786710805	0.51	0.495	0.12023711204528809	0.032706499099731445
gaussian	HS64	93	0.4	0.45	0.24348988053103734	0.28282182958653546	0.4	0.45	0.11796355247497559	0.03420591354370117
gaussian	HS64	94	0.475	0.44	0.35351579043990355	0.30068952686263845	0.475	0.44	0.1191856861114502	0.033470869064331055
gaussian	HS64	95	0.49	0.515	0.36581235274033586	0.3799279900704114	0.49	0.515	0.11923766136169434	0.03244924545288086
gaussian	HS64	96	0.4	0.41	0.16964321915697628	0.2038443169004062	0.4	0.41	0.11749720573425293	0.033019304275512695
gaussian	HS64	97	0.44	0.43	0.33148524092805054	0.2934824233737277	0.44	0.43	0.11887383460998535	0.033273935317993164
gaussian	HS64	98	0.53	0.48	0.38570167640549513	0.33290903154897855	0.53	0.48	0.11817288398742676	0.1765437126159668
gaussian	HS64	99	0.41	0.44	0.2213005120747486	0.2356710037035371	0.41	0.44	0.1196889877319336	0.03251767158508301
gaussian	HS64	100	0.445	0.44	0.23477099476021873	0.21982428381079278	0.445	0.44	0.11802983283996582	0.032190561294555664
gaussian	H16	101	0.57	0.49	0.4759914698202513	0.39138887878383677	0.57	0.49	0.11811232566833496	0.033431291580200195
gaussian	H16	102	0.62	0.6	0.5509685695955148	0.45067612502799936	0.62	0.6	0.11788487434387207	0.033905029296875
gaussian	H16	103	0.625	0.525	0.5938011399548444	0.4858290367928326	0.625	0.525	0.11598563194274902	0.035208702087402344
gaussian	H16	104	0.455	0.42	0.24323464641898185	0.26010103193210515	0.455	0.42	0.11709928512573242	0.03280448913574219
gaussian	H16	105	0.515	0.415	0.3065003700967044	0.2598196008495012	0.515	0.415	0.11699485778808594	0.033589839935302734
gaussian	H16	106	0.555	0.64	0.3712091415601852	0.47970026725067044	0.555	0.64	0.1176600456237793	0.03409862518310547
gaussian	H16	107	0.62	0.575	0.5138249159466617	0.45530839231547016	0.62	0.575	0.11577200889587402	0.03411602973937988
gaussian	H16	108	0.535	0.55	0.3058553170571263	0.3530098004113926	0.535	0.55	0.11838746070861816	0.03295755386352539
gaussian	H16	109	0.48	0.465	0.3487432316269803	0.28051006777816256	0.48	0.465	0.11719584465026855	0.03350353240966797
gaussian	H16	110	0.6	0.525	0.5018582710214727	0.3821175246347265	0.6	0.525	0.11780905723571777	0.032599449157714844
gaussian	S16	111	0.38	0.345	0.2703557372037362	0.26354689102832546	0.38	0.345	0.10260558128356934	0.033194780349731445
gaussian	S16	112	0.425	0.415	0.29781793100015125	0.31972312996631347	0.425	0.415	0.10277795791625977	0.034029245376586914
gaussian	S16	113	0.41	0.385	0.27424601547686156	0.3221110721110721	0.41	0.385	0.10176682472229004	0.03351426124572754
gaussian	S16	114	0.41	0.42	0.2680147764856503	0.27933649062380406	0.41	0.42	0.10264301300048828	0.032500505447387695
gaussian	S16	115	0.37	0.385	0.2992211445451794	0.3076089983086385	0.37	0.385	0.10241818428039551	0.033802032470703125
gaussian	S16	116	0.37	0.41	0.272895391463734	0.3127547760098893	0.37	0.41	0.10262608528137207	0.03353691101074219
gaussian	S16	117	0.415	0.445	0.3263697804353144	0.40987762865946226	0.415	0.445	0.10208868980407715	0.033090829849243164
gaussian	S16	118	0.41	0.44	0.30052224713874504	0.3255190014122491	0.41	0.44	0.10229682922363281	0.03353142738342285
gaussian	S16	119	0.395	0.39	0.26375856921716057	0.3062400533762763	0.395	0.39	0.10267281532287598	0.033463478088378906
gaussian	S16	120	0.4	0.415	0.3458750418731654	0.3592150257313109	0.4	0.415	0.10301828384399414	0.033083200454711914
gaussian	HH16	121	0.37	0.41	0.26705872310454887	0.33919196434702814	0.37	0.41	0.1171267032623291	0.03300762176513672
gaussian	HH16	122	0.385	0.39	0.1416418859385638	0.16340594439619857	0.385	0.39	0.11629819869995117	0.03224825859069824
gaussian	HH16	123	0.39	0.42	0.28070317114170185	0.28302005778038153	0.39	0.42	0.1155703067779541	0.0335385799407959
gaussian	HH16	124	0.415	0.38	0.32077101280763876	0.29964382464382466	0.415	0.38	0.10973119735717773	0.03284597396850586
gaussian	HH16	125	0.43	0.425	0.357563390087956	0.34676383978313285	0.43	0.425	0.11690902709960938	0.035186052322387695
gaussian	HH16	126	0.32	0.29	0.25935641793173553	0.18513762356322866	0.32	0.29	0.11593127250671387	0.03343343734741211
gaussian	HH16	127	0.445	0.375	0.31659814846053586	0.2585267198257535	0.445	0.375	0.11632013320922852	0.032243967056274414
gaussian	HH16	128	0.55	0.46	0.48275722679608835	0.41008261244028915	0.55	0.46	0.11438989639282227	0.032135725021362305
gaussian	HH16	129	0.385	0.335	0.1452656024928712	0.14697457797250313	0.385	0.335	0.11584210395812988	0.03294682502746582
gaussian	HH16	130	0.4	0.34	0.22051540208559914	0.17235867950145323	0.4	0.34	0.11741495132446289	0.03283810615539551
gaussian	SS16	131	0.225	0.245	0.1374838263701943	0.1270776441145417	0.225	0.245	0.10336065292358398	0.03276538848876953
gaussian	SS16	132	0.265	0.225	0.11442413240671379	0.09629472271914133	0.265	0.225	0.10005927085876465	0.03245282173156738
gaussian	SS16	133	0.33	0.335	0.07081228956228956	0.0736277873070326	0.33	0.335	0.10270881652832031	0.03333401679992676
gaussian	SS16	134	0.235	0.3	0.1332115537296957	0.18617352634383755	0.235	0.3	0.09792399406433105	0.03467845916748047
gaussian	SS16	135	0.335	0.34	0.08985547526403558	0.09995507065774861	0.335	0.34	0.10119962692260742	0.03210616111755371
