dataset	signature	seed	ambient_gcn_mse	ambient_mlp_mse	ambient_mlr_mse	kappa_gcn_mse	kappa_mlp_mse	kappa_mlr_mse	knn_mse	product_dt_mse	product_rf_mse	single_manifold_rf_mse	sklearn_dt_mse	sklearn_rf_mse	tangent_dt_mse	tangent_gcn_mse	tangent_mlp_mse	tangent_mlr_mse	tangent_rf_mse	ambient_gcn_rmse	ambient_mlp_rmse	ambient_mlr_rmse	kappa_gcn_rmse	kappa_mlp_rmse	kappa_mlr_rmse	knn_rmse	product_dt_rmse	product_rf_rmse	single_manifold_rf_rmse	sklearn_dt_rmse	sklearn_rf_rmse	tangent_dt_rmse	tangent_gcn_rmse	tangent_mlp_rmse	tangent_mlr_rmse	tangent_rf_rmse	ambient_gcn_time	ambient_mlp_time	ambient_mlr_time	kappa_gcn_time	kappa_mlp_time	kappa_mlr_time	knn_time	product_dt_time	product_rf_time	single_manifold_rf_time	sklearn_dt_time	sklearn_rf_time	tangent_dt_time	tangent_gcn_time	tangent_mlp_time	tangent_mlr_time	tangent_rf_time
traffic	ESSSS	1000000	5.011449813842773	1.560082197189331	1.4551708698272705				0.2587980628013611	0.28225240111351013	0.38682761788368225	0.5684979557991028	0.24708459007732786	0.2178594861386788	0.2440410619775157	5.076712131500244	2.017017126083374	2.0157761573791504	0.2306510281111854	2.238626718521118	1.2490324974060059	1.206304669380188				0.5087220072746277	0.5312743186950684	0.6219546794891357	0.7539880275726318	0.49707604053839477	0.4667542031290975	0.4940051234324556	2.2531559467315674	1.4202172756195068	1.4197803735733032	0.4802614164298288	55.79080891609192	42.117276668548584	18.85588788986206	260.0553870201111	247.51910018920898	99.635493516922	0.0043981075286865234	0.09337759017944336	0.9391288757324219	3.0708155632019043	0.0012476444244384766	0.031858205795288086	0.0008776187896728516	56.03535771369934	42.251837491989136	18.7670316696167	0.03280377388000488
traffic	ESSSS	1000001	4.623465061187744	1.4244887828826904	1.5584297180175781				0.31016770005226135	0.31636685132980347	0.3884192705154419	0.6842616200447083	0.3308216946656849	0.2838128301935639	0.3030900163573154	4.7068352699279785	1.9732264280319214	1.9733803272247314	0.2913613826906278	2.150224447250366	1.1935194730758667	1.2483707666397095				0.5569270253181458	0.5624649524688721	0.623232901096344	0.8272010684013367	0.5751710134087816	0.5327408658940704	0.5505361172142255	2.1695241928100586	1.4047157764434814	1.4047706127166748	0.5397790128289797	55.045037031173706	42.41540718078613	18.821720361709595	261.07415533065796	248.85130286216736	96.62376713752747	0.00436091423034668	0.10219573974609375	1.0075454711914062	4.302728652954102	0.001316070556640625	0.03274083137512207	0.0008721351623535156	59.544718503952026	42.061002016067505	18.659769296646118	0.032555341720581055
traffic	ESSSS	1000002	5.32034969329834	1.4070338010787964	1.46305513381958				0.20564448833465576	0.21892711520195007	0.21523791551589966	0.4588237702846527	0.19609755309966986	0.1836657302316484	0.2029337403522467	5.461918830871582	1.9458608627319336	1.948746681213379	0.18661103840146454	2.3065884113311768	1.1861845254898071	1.2095681428909302				0.45348042249679565	0.4678964912891388	0.4639374017715454	0.6773653030395508	0.4428290337135426	0.42856239946085845	0.45048167593393484	2.3370747566223145	1.3949412107467651	1.395975112915039	0.43198499788935324	56.095808029174805	41.826664209365845	18.887799501419067	259.83463048934937	248.02995419502258	99.87839126586914	0.004503488540649414	0.09740138053894043	1.0017991065979004	1.3313958644866943	0.0013043880462646484	0.032723188400268555	0.0008647441864013672	56.66030931472778	42.231316566467285	18.810628175735474	0.031969547271728516
traffic	ESSSS	1000003	5.1310224533081055	1.5127081871032715	1.542006492614746				0.23157501220703125	0.21186275780200958	0.25032439827919006	0.5900273323059082	0.2377781458037203	0.19064514930237678	0.19586917713669766	5.407431602478027	2.035231113433838	2.031426429748535	0.18091396096001702	2.2651760578155518	1.2299220561981201	1.2417755126953125				0.4812224209308624	0.4602855145931244	0.5003243088722229	0.7681323885917664	0.4876250053101464	0.43662930421855195	0.4425710983974187	2.3253884315490723	1.4266152381896973	1.4252811670303345	0.4253398182159966	55.18730020523071	42.41275191307068	18.710627794265747	259.8398365974426	246.47072196006775	100.84565329551697	0.004280805587768555	0.10533642768859863	1.0786232948303223	1.1599924564361572	0.0012691020965576172	0.031711578369140625	0.0008771419525146484	55.39689087867737	42.46151876449585	18.924460411071777	0.03232693672180176
traffic	ESSSS	1000004	5.206056594848633	1.5246363878250122	1.504050850868225				0.2349664270877838	0.22980357706546783	0.3115749657154083	0.43456336855888367	0.23805980646167613	0.2081844095289327	0.2545841055012035	5.251758575439453	2.0901541709899902	2.0866565704345703	0.2304142572842007	2.2816784381866455	1.2347617149353027	1.2263975143432617				0.48473334312438965	0.4793783128261566	0.5581890344619751	0.659214198589325	0.4879137285029764	0.4562722975690423	0.5045632819589665	2.2916715145111084	1.4457365274429321	1.4445264339447021	0.4800148511079638	56.10733485221863	41.77865433692932	18.8765287399292	260.61193227767944	248.1379942893982	100.12957048416138	0.004390239715576172	0.09434890747070312	0.9935247898101807	1.2659165859222412	0.0012769699096679688	0.031636714935302734	0.0008723735809326172	55.76588463783264	41.92947292327881	18.704360246658325	0.03283095359802246
traffic	ESSSS	1000005	5.367083549499512	1.6366788148880005	1.6403605937957764				0.3032003939151764	0.28880006074905396	0.3420596718788147	0.7239561676979065	0.28047260823170694	0.24655756500392856	0.31622878033699864	5.290548324584961	2.058046817779541	2.0630078315734863	0.2761025722098082	2.3166966438293457	1.2793275117874146	1.2807656526565552				0.550636351108551	0.5374011993408203	0.5848586559295654	0.8508561253547668	0.5295966467338203	0.49654563234805377	0.5623422270619544	2.300119161605835	1.4345893859863281	1.4363174438476562	0.5254546338265638	55.426939725875854	41.97202110290527	18.167269229888916	261.6239538192749	248.7172019481659	98.85408425331116	0.004518985748291016	0.1052389144897461	1.036332607269287	4.2838218212127686	0.0012714862823486328	0.03267025947570801	0.0008783340454101562	55.545204162597656	42.142876386642456	17.787579774856567	0.033097267150878906
traffic	ESSSS	1000006	5.466475963592529	1.652742624282837	1.6561615467071533				0.27891862392425537	0.291337788105011	0.38670432567596436	0.6978334784507751	0.2664526327252196	0.22348370430073472	0.2648785691350224	5.407006740570068	2.191624641418457	2.1909666061401367	0.23743193828309636	2.3380496501922607	1.285590410232544	1.286919355392456				0.5281274914741516	0.5397571325302124	0.6218555569648743	0.8353642821311951	0.5161905004213266	0.47274063110836445	0.5146635494524772	2.3252971172332764	1.4804136753082275	1.4801913499832153	0.4872698823886988	55.918546199798584	41.82515215873718	18.74693536758423	259.16654229164124	243.65737104415894	95.86759376525879	0.00458979606628418	0.09548234939575195	1.0204839706420898	3.171499252319336	0.001283884048461914	0.03220486640930176	0.0008859634399414062	56.04776358604431	42.219181299209595	18.843860387802124	0.03187298774719238
traffic	ESSSS	1000007	5.52108097076416	1.4081132411956787	1.4910813570022583				0.26210567355155945	0.23371776938438416	0.2512577176094055	0.4233432710170746	0.2558337298830854	0.23301412636244095	0.2546120037399785	5.524557113647461	1.8618896007537842	1.864992618560791	0.23477547385483707	2.349698066711426	1.186639428138733	1.2210984230041504				0.5119625926017761	0.48344364762306213	0.5012561678886414	0.6506483554840088	0.5058000888523898	0.4827153678540191	0.5045909271280832	2.350437641143799	1.3645107746124268	1.365647315979004	0.4845363493638399	55.322760343551636	41.99935340881348	18.543882131576538	259.1906840801239	248.54310250282288	100.2557303905487	0.004363536834716797	0.10413837432861328	1.0398716926574707	2.3692493438720703	0.0012536048889160156	0.032578229904174805	0.0008714199066162109	54.80654573440552	39.86658692359924	18.78640842437744	0.03273797035217285
traffic	ESSSS	1000008	5.023484706878662	1.3500492572784424	1.4035099744796753				0.20744478702545166	0.2525136470794678	0.23632942140102386	0.5540282130241394	0.25314047541951123	0.20744737805569433	0.24356030193236505	5.046796798706055	1.8717342615127563	1.8680882453918457	0.212594945121643	2.2413132190704346	1.1619162559509277	1.184698224067688				0.4554610848426819	0.5025073885917664	0.4861372411251068	0.7443307042121887	0.5031306742979513	0.4554639152070055	0.4935182893595384	2.2465076446533203	1.368113398551941	1.3667802810668945	0.4610801938075881	55.93667125701904	41.97871780395508	18.748225688934326	260.0255329608917	248.30657148361206	94.3745539188385	0.004486799240112305	0.0983269214630127	1.0041658878326416	6.005394458770752	0.0012633800506591797	0.03236794471740723	0.0008726119995117188	55.69401001930237	42.20181727409363	18.820011138916016	0.03306150436401367
traffic	ESSSS	1000009	5.088403224945068	1.2733893394470215	1.305652141571045				0.2575223743915558	0.22834374010562897	0.2988852262496948	0.5056621432304382	0.23830307411455942	0.20410350809543193	0.21212234928244275	5.013838291168213	1.7318915128707886	1.7311949729919434	0.2061926847916231	2.255748987197876	1.1284455060958862	1.1426513195037842				0.5074666142463684	0.47785326838493347	0.5467039942741394	0.7110992670059204	0.48816295856461644	0.45177816248180025	0.4605674209954963	2.2391600608825684	1.3160134553909302	1.3157488107681274	0.45408444676251913	55.52876377105713	42.316237926483154	18.92948293685913	259.43316102027893	243.80828285217285	98.89505910873413	0.004436492919921875	0.10463356971740723	1.0060808658599854	1.3566911220550537	0.001291036605834961	0.032584190368652344	0.0008673667907714844	55.80207276344299	41.92336368560791	18.695005655288696	0.03236675262451172
