dataset	signature	seed	product_rf_f1-micro	single_manifold_rf_f1-micro	sklearn_rf_f1-micro	tangent_rf_f1-micro	product_rf_f1-macro	single_manifold_rf_f1-macro	sklearn_rf_f1-macro	tangent_rf_f1-macro	product_rf_accuracy	single_manifold_rf_accuracy	sklearn_rf_accuracy	tangent_rf_accuracy	product_rf_time	single_manifold_rf_time	sklearn_rf_time	tangent_rf_time
gaussian	HS64	289	0.78	0.41	0.82	0.81	0.4469440121217335	0.31214536402271065	0.50891718285406	0.4830255052276018	0.78	0.41	0.82	0.81	0.15872669219970703	2.4420557022094727	0.032553672790527344	0.03434252738952637
gaussian	HS64	290	0.785	0.605	0.77	0.79	0.5056449479922895	0.44272945541853104	0.4579533439069522	0.4982383976426616	0.785	0.605	0.77	0.79	0.15834832191467285	2.351250648498535	0.03258562088012695	0.03662538528442383
gaussian	HS64	291	0.79	0.5	0.835	0.815	0.6302602156161885	0.49302177453827767	0.6523484106187859	0.6326714804915101	0.79	0.5	0.835	0.815	0.15791749954223633	2.528571367263794	0.03338813781738281	0.034922122955322266
gaussian	HS64	292	0.735	0.815	0.715	0.715	0.5658683222585817	0.7715261560541299	0.5277171293618662	0.5527448455172079	0.735	0.815	0.715	0.715	0.15857791900634766	2.3043060302734375	0.03212761878967285	0.03473353385925293
gaussian	HS64	293	0.825	0.645	0.87	0.865	0.49913260938684667	0.44427243637457325	0.5539071249994174	0.5345030807370499	0.825	0.645	0.87	0.865	0.1569676399230957	2.081927537918091	0.032715797424316406	0.03120899200439453
gaussian	HS64	294	0.855	0.64	0.835	0.865	0.4802706039100525	0.3563828347542443	0.4924364861478794	0.5219950181664177	0.855	0.64	0.835	0.865	0.1575932502746582	2.1387035846710205	0.033223628997802734	0.0353703498840332
gaussian	HS64	295	0.835	0.37	0.82	0.805	0.6490715957572966	0.31632296545414446	0.6109402031067985	0.5896915584415584	0.835	0.37	0.82	0.805	0.15784144401550293	2.7355239391326904	0.03264451026916504	0.03437638282775879
gaussian	HS64	296	0.775	0.57	0.775	0.82	0.5515163714439077	0.4453465513555404	0.5854908165235129	0.6213769297900652	0.775	0.57	0.775	0.82	0.1568596363067627	2.8918864727020264	0.032964229583740234	0.0345921516418457
gaussian	HS64	297	0.88	0.635	0.865	0.865	0.4921511185098142	0.4229688589834344	0.4512706193980768	0.4550577936426993	0.88	0.635	0.865	0.865	0.15750598907470703	2.0489277839660645	0.03201460838317871	0.033907175064086914
gaussian	HS64	298	0.85	0.435	0.86	0.88	0.596322806292875	0.3032023630315361	0.5685745032583696	0.6153575591075591	0.85	0.435	0.86	0.88	0.15760207176208496	2.47719144821167	0.03239083290100098	0.03310203552246094
gaussian	HS64	299	0.865	0.36	0.81	0.855	0.712268010864604	0.31148918035575135	0.6327191289527948	0.6666608206229259	0.865	0.36	0.81	0.855	0.1581130027770996	2.691009044647217	0.03356647491455078	0.033841609954833984
gaussian	HS64	300	0.805	0.33	0.875	0.84	0.7255312987428133	0.2991391763438013	0.8315317356842781	0.8117207157541024	0.805	0.33	0.875	0.84	0.1597766876220703	3.069533586502075	0.034296512603759766	0.034247636795043945
gaussian	H16	301	0.935	0.915	0.89	0.92	0.6820894724716084	0.7929546591418724	0.5940243292674903	0.6791934265676073	0.935	0.915	0.89	0.92	0.13855910301208496	0.5492594242095947	0.03451204299926758	0.03263282775878906
gaussian	H16	302	0.94	0.9	0.895	0.925	0.8571656783290019	0.8924283503427654	0.7760681667122495	0.8288277578741565	0.94	0.9	0.895	0.925	0.12666916847229004	0.7423095703125	0.032735586166381836	0.031595706939697266
gaussian	H16	303	0.92	0.93	0.895	0.925	0.6036881518137138	0.6365293051973401	0.5281932023596819	0.6066542266211176	0.92	0.93	0.895	0.925	0.13487768173217773	0.6580297946929932	0.03347945213317871	0.03381156921386719
gaussian	H16	304	0.94	0.895	0.94	0.945	0.8261170476128471	0.8321568260259244	0.8232551778533095	0.8267856748642325	0.94	0.895	0.94	0.945	0.12620067596435547	1.0198159217834473	0.033724069595336914	0.03377652168273926
gaussian	H16	305	0.87	0.88	0.855	0.875	0.537128855579772	0.6474104171462728	0.5594563151340368	0.5794314905480756	0.87	0.88	0.855	0.875	0.1267240047454834	0.824221134185791	0.032849788665771484	0.033396005630493164
gaussian	H16	306	0.855	0.945	0.865	0.83	0.6856680054325939	0.9229296938182614	0.7061932970680436	0.6389388663665906	0.855	0.945	0.865	0.83	0.12751436233520508	0.9459035396575928	0.03310847282409668	0.036278486251831055
gaussian	H16	307	0.895	0.91	0.91	0.915	0.7423753313082582	0.8644090676764802	0.7819317860120082	0.7645466628474764	0.895	0.91	0.91	0.915	0.1287829875946045	0.9018137454986572	0.03188300132751465	0.03336024284362793
gaussian	H16	308	0.96	0.905	0.94	0.94	0.832749353144272	0.7856224771015836	0.81018900358071	0.8166850233912694	0.96	0.905	0.94	0.94	0.12743449211120605	0.7318246364593506	0.031764984130859375	0.032807111740112305
gaussian	H16	309	0.915	0.825	0.93	0.93	0.8433269712982827	0.7865865310356632	0.854253652978335	0.8535133983663394	0.915	0.825	0.93	0.93	0.12688970565795898	0.9416601657867432	0.031691789627075195	0.0340728759765625
gaussian	H16	310	0.83	0.905	0.825	0.845	0.6066520760373071	0.7605910574368518	0.6142893881008457	0.6448037566034512	0.83	0.905	0.825	0.845	0.1263444423675537	0.9003207683563232	0.03215432167053223	0.03406882286071777
gaussian	H16	311	0.925	0.93	0.91	0.89	0.7793582097750565	0.9169632524135629	0.7641986282300179	0.7405281625933373	0.925	0.93	0.91	0.89	0.12511420249938965	0.82077956199646	0.03397035598754883	0.034171342849731445
gaussian	H16	312	0.955	0.94	0.915	0.94	0.7936689056182649	0.8082234247683135	0.7002493739016804	0.7640169068262113	0.955	0.94	0.915	0.94	0.12555456161499023	0.7372024059295654	0.03289294242858887	0.03516077995300293
gaussian	H16	313	0.91	0.89	0.92	0.9	0.8386196509579773	0.8598202192214974	0.865894098987565	0.814831193087434	0.91	0.89	0.92	0.9	0.12476325035095215	0.9097199440002441	0.033376216888427734	0.03418564796447754
gaussian	H16	314	0.9	0.885	0.85	0.865	0.8343850152919543	0.8763991034650435	0.7349210008028502	0.7870276510870258	0.9	0.885	0.85	0.865	0.1261463165283203	0.9133620262145996	0.032259464263916016	0.035663604736328125
gaussian	H16	315	0.965	0.915	0.905	0.93	0.8563359788359788	0.8565132666420526	0.7914975919814036	0.8123181971537234	0.965	0.915	0.905	0.93	0.1258831024169922	0.7807252407073975	0.031958580017089844	0.03406357765197754
gaussian	H16	316	0.965	0.92	0.93	0.96	0.8412004931422407	0.8157258603318661	0.7644883336239634	0.8285458430618269	0.965	0.92	0.93	0.96	0.1260373592376709	0.6799521446228027	0.03147387504577637	0.03440594673156738
gaussian	H16	317	0.89	0.93	0.885	0.885	0.7376086213074041	0.9190870828626811	0.6821931611138036	0.7509877431332517	0.89	0.93	0.885	0.885	0.12389540672302246	0.7274641990661621	0.03421807289123535	0.033172607421875
gaussian	H16	318	0.92	0.945	0.915	0.945	0.7972329260410294	0.9265347452112158	0.7178400210502076	0.8118494775645404	0.92	0.945	0.915	0.945	0.1257925033569336	0.7395975589752197	0.03288531303405762	0.03383612632751465
gaussian	H16	319	0.89	0.915	0.9	0.88	0.7077637317585963	0.8593542007929477	0.7292238495750312	0.7038263134284757	0.89	0.915	0.9	0.88	0.12317776679992676	0.7851250171661377	0.033907413482666016	0.16804242134094238
gaussian	H16	320	0.92	0.915	0.945	0.945	0.8844774539407665	0.8974081778852576	0.9142659041651616	0.9268950409161303	0.92	0.915	0.945	0.945	0.12552595138549805	0.9047200679779053	0.03171181678771973	0.035154104232788086
gaussian	H16	321	0.92	0.86	0.9	0.94	0.8161771520439587	0.8399332125187245	0.8416790721133267	0.8639558271206631	0.92	0.86	0.9	0.94	0.12510132789611816	0.7933387756347656	0.033901214599609375	0.03461575508117676
gaussian	H16	322	0.905	0.88	0.905	0.86	0.8387227174456648	0.8559792148531156	0.8007596032822633	0.721452984351788	0.905	0.88	0.905	0.86	0.12642717361450195	1.1385159492492676	0.033265113830566406	0.03399801254272461
gaussian	H16	323	0.94	0.925	0.93	0.945	0.8130226599641492	0.8880273004573871	0.7962107527834392	0.8198702389843167	0.94	0.925	0.93	0.945	0.12592482566833496	0.7065525054931641	0.03322124481201172	0.03265237808227539
gaussian	H16	324	0.935	0.915	0.935	0.965	0.7753169802062907	0.7918446351263689	0.7781690489602522	0.8280871983631438	0.935	0.915	0.935	0.965	0.12415695190429688	0.7525227069854736	0.031836748123168945	0.03365492820739746
gaussian	H16	325	0.91	0.915	0.87	0.92	0.7612731670320598	0.8332235887882662	0.7791916547320683	0.8601870243602373	0.91	0.915	0.87	0.92	0.12526369094848633	0.948028564453125	0.03223872184753418	0.03357291221618652
gaussian	H16	326	0.95	0.91	0.915	0.975	0.919915527866529	0.8732991588110803	0.8452599974582734	0.962669860952907	0.95	0.91	0.915	0.975	0.1256241798400879	0.7752273082733154	0.03341984748840332	0.03372001647949219
gaussian	H16	327	0.955	0.945	0.965	0.97	0.9401488222437655	0.9414035794157444	0.959229573552801	0.9646480441066091	0.955	0.945	0.965	0.97	0.12104225158691406	0.8118548393249512	0.0327448844909668	0.03287458419799805
gaussian	H16	328	0.945	0.91	0.91	0.94	0.8181712469116561	0.8919693182668478	0.768059408951463	0.8125631313131313	0.945	0.91	0.91	0.94	0.12774372100830078	0.7263076305389404	0.032210588455200195	0.03331398963928223
gaussian	H16	329	0.915	0.91	0.9	0.91	0.677059243592149	0.9102813270277343	0.6568178604096733	0.6692973956744288	0.915	0.91	0.9	0.91	0.12529444694519043	0.6535298824310303	0.03369021415710449	0.03243613243103027
gaussian	H16	330	0.93	0.9	0.93	0.935	0.6774314923027629	0.8967375825497431	0.6558301438350398	0.6401625956607354	0.93	0.9	0.93	0.935	0.12616372108459473	0.7788608074188232	0.03269028663635254	0.03346562385559082
gaussian	S16	331	0.505	0.54	0.475	0.475	0.28413870620712056	0.4538969955661439	0.286758340013183	0.32145622482548714	0.505	0.54	0.475	0.475	0.10851263999938965	2.7421936988830566	0.03177213668823242	0.03556656837463379
gaussian	S16	332	0.61	0.54	0.5	0.455	0.25859848484848486	0.42763586868307435	0.2323457792207792	0.2067595459236326	0.61	0.54	0.5	0.455	0.11026453971862793	2.6889090538024902	0.03197765350341797	0.032692909240722656
gaussian	S16	333	0.565	0.6	0.535	0.465	0.37576633156502093	0.5040004885353351	0.36689407753483083	0.3149052924476653	0.565	0.6	0.535	0.465	0.1098325252532959	2.815743923187256	0.032265424728393555	0.03385496139526367
gaussian	S16	334	0.55	0.45	0.425	0.38	0.38841488326627804	0.41066179650022305	0.28285680321228557	0.25693808516921723	0.55	0.45	0.425	0.38	0.10918951034545898	3.0014142990112305	0.03239154815673828	0.0321197509765625
gaussian	S16	335	0.545	0.53	0.485	0.495	0.345849892987498	0.4992723371641172	0.2881443373855957	0.3756049050508695	0.545	0.53	0.485	0.495	0.11042499542236328	2.735299587249756	0.03171730041503906	0.03442645072937012
gaussian	S16	336	0.5	0.53	0.415	0.375	0.41325875207341434	0.46017610450493446	0.3134248695275671	0.30911200808749706	0.5	0.53	0.415	0.375	0.11025547981262207	2.8105521202087402	0.03223848342895508	0.03427481651306152
gaussian	S16	337	0.515	0.53	0.495	0.38	0.354053308239629	0.5130938015044799	0.34360436170649583	0.22562046218606097	0.515	0.53	0.495	0.38	0.10798335075378418	3.0834474563598633	0.03441619873046875	0.03366255760192871
gaussian	S16	338	0.53	0.59	0.53	0.39	0.32442393133182607	0.4887055802216036	0.3387790182527024	0.2250000034926873	0.53	0.59	0.53	0.39	0.11022543907165527	2.784868001937866	0.03172183036804199	0.03315448760986328
gaussian	S16	339	0.545	0.595	0.515	0.44	0.37486504869510967	0.5418356426443758	0.3484684179872829	0.325634187960786	0.545	0.595	0.515	0.44	0.10796666145324707	3.1097171306610107	0.03231024742126465	0.03275561332702637
gaussian	S16	340	0.575	0.565	0.515	0.54	0.23062612433585744	0.39595795372812276	0.20403788139153017	0.24550933667781494	0.575	0.565	0.515	0.54	0.11156535148620605	2.680532932281494	0.03190445899963379	0.03291583061218262
gaussian	S16	341	0.555	0.425	0.55	0.43	0.4181631312320663	0.41148969752116665	0.4248218851041432	0.31803975080329455	0.555	0.425	0.55	0.43	0.10744500160217285	3.101356029510498	0.033954620361328125	0.03264784812927246
gaussian	S16	342	0.485	0.425	0.435	0.395	0.36796843878690444	0.4105959530959531	0.33635201852515606	0.32964667022434535	0.485	0.425	0.435	0.395	0.10756707191467285	3.1746888160705566	0.0317530632019043	0.033603668212890625
gaussian	S16	343	0.56	0.47	0.465	0.43	0.3330223513985541	0.3387039070580424	0.22534668807485075	0.20570383468552805	0.56	0.47	0.465	0.43	0.1107475757598877	2.805115222930908	0.032938241958618164	0.03030848503112793
gaussian	S16	344	0.54	0.53	0.43	0.435	0.40394555704910395	0.49999303834039754	0.29264280602601433	0.3373548567561814	0.54	0.53	0.43	0.435	0.11070132255554199	2.953200101852417	0.03170418739318848	0.03327012062072754
gaussian	S16	345	0.525	0.565	0.485	0.51	0.15771907265232027	0.4430862716188803	0.14770074696545285	0.18495437882286223	0.525	0.565	0.485	0.51	0.1036539077758789	2.490255117416382	0.03267097473144531	0.031958580017089844
gaussian	S16	346	0.525	0.53	0.395	0.475	0.32955547592658946	0.42126291576447483	0.1922642574816488	0.3044006105230595	0.525	0.53	0.395	0.475	0.1104421615600586	2.4953532218933105	0.03175854682922363	0.03383469581604004
gaussian	S16	347	0.42	0.46	0.4	0.4	0.3215237042123489	0.4293512736572453	0.2900712485604463	0.3238478280329231	0.42	0.46	0.4	0.4	0.11015868186950684	2.9443085193634033	0.03278517723083496	0.0336461067199707
gaussian	S16	348	0.47	0.415	0.405	0.385	0.33641636141636144	0.366788826661334	0.2733239949297797	0.2126359247761	0.47	0.415	0.405	0.385	0.11259293556213379	3.0722928047180176	0.03265690803527832	0.16160798072814941
gaussian	S16	349	0.525	0.43	0.375	0.37	0.3514018805667757	0.3372347435139933	0.2676714199335175	0.2725405482764384	0.525	0.43	0.375	0.37	0.11106705665588379	3.050593137741089	0.03192758560180664	0.03290224075317383
gaussian	S16	350	0.51	0.555	0.46	0.36	0.35254192702722115	0.5353275270828463	0.2941239512056044	0.23315404484241609	0.51	0.555	0.46	0.36	0.10838890075683594	2.9206151962280273	0.03276658058166504	0.0339207649230957
gaussian	S16	351	0.51	0.475	0.445	0.395	0.3794663443492331	0.4211645563041605	0.3154765747409335	0.28211624612410835	0.51	0.475	0.445	0.395	0.11043787002563477	3.1757969856262207	0.03442859649658203	0.03496861457824707
gaussian	S16	352	0.46	0.525	0.43	0.5	0.2407638769117786	0.43343225063532087	0.2945987869402503	0.35628655459426295	0.46	0.525	0.43	0.5	0.10057187080383301	2.817680835723877	0.03266263008117676	0.03651285171508789
gaussian	S16	353	0.5	0.58	0.455	0.39	0.3677959217506631	0.5104866542099838	0.3583622567801067	0.27496287762416793	0.5	0.58	0.455	0.39	0.10827374458312988	2.7902400493621826	0.0319063663482666	0.03376507759094238
gaussian	S16	354	0.43	0.44	0.44	0.425	0.25520498645498646	0.405826830931093	0.26199484568566156	0.2949364369309263	0.43	0.44	0.44	0.425	0.1102912425994873	3.0051376819610596	0.03199124336242676	0.03366518020629883
gaussian	S16	355	0.57	0.52	0.455	0.415	0.3524201380598526	0.4072665545229935	0.24380336224263188	0.24153403499764686	0.57	0.52	0.455	0.415	0.10972762107849121	2.592381000518799	0.03169679641723633	0.03514671325683594
gaussian	S16	356	0.64	0.47	0.48	0.475	0.4575017063033483	0.38286081613571094	0.3108273714891362	0.3017009854180907	0.64	0.47	0.48	0.475	0.11079096794128418	3.078183889389038	0.032155513763427734	0.033788442611694336
gaussian	S16	357	0.575	0.475	0.475	0.495	0.23976891326089536	0.3475283460162678	0.2050278425278425	0.25165631645867137	0.575	0.475	0.475	0.495	0.11021780967712402	2.7299375534057617	0.03189826011657715	0.035092830657958984
gaussian	S16	358	0.485	0.435	0.44	0.41	0.2964677294588504	0.4389041798564996	0.27243198486499104	0.24606974572774848	0.485	0.435	0.44	0.41	0.11040949821472168	3.009770154953003	0.031914472579956055	0.03307509422302246
gaussian	S16	359	0.51	0.63	0.5	0.45	0.2836778275801861	0.4756354397025903	0.2585634400387721	0.19077464168317917	0.51	0.63	0.5	0.45	0.10694479942321777	2.340224027633667	0.03146505355834961	0.034275054931640625
gaussian	S16	360	0.54	0.555	0.475	0.485	0.3925293331166825	0.4499229043772301	0.31011428432579535	0.3609815257841574	0.54	0.555	0.475	0.485	0.1080465316772461	2.7562994956970215	0.03409528732299805	0.033193349838256836
gaussian	HH16	361	0.785	0.765	0.74	0.77	0.5267455348925993	0.6945477960929646	0.48857594724862763	0.5071152316350475	0.785	0.765	0.74	0.77	0.12602782249450684	1.9360413551330566	0.03316831588745117	0.035151004791259766
gaussian	HH16	362	0.815	0.825	0.785	0.825	0.5280553062809282	0.7423935942710693	0.5173241986798593	0.5466833154765656	0.815	0.825	0.785	0.825	0.12711691856384277	1.6998381614685059	0.03292727470397949	0.03529214859008789
gaussian	HH16	363	0.855	0.77	0.84	0.855	0.5561611666373562	0.661235069869441	0.5478653127917834	0.5509545333309358	0.855	0.77	0.84	0.855	0.13222074508666992	1.6391608715057373	0.03470897674560547	0.03281831741333008
gaussian	HH16	364	0.9	0.77	0.825	0.855	0.682785851739619	0.6386359581550526	0.6142383714684714	0.6436208406603143	0.9	0.77	0.825	0.855	0.12751412391662598	1.8718721866607666	0.03243708610534668	0.03219771385192871
gaussian	HH16	365	0.84	0.72	0.84	0.835	0.556846520310237	0.5809346297316689	0.6217910871245049	0.6047507789397536	0.84	0.72	0.84	0.835	0.12577390670776367	1.861926794052124	0.03180050849914551	0.03328895568847656
gaussian	HH16	366	0.88	0.655	0.795	0.82	0.8719478026691745	0.6322638921997784	0.7535008387532542	0.7761613812813177	0.88	0.655	0.795	0.82	0.1257779598236084	2.2063000202178955	0.03354477882385254	0.033089637756347656
gaussian	HH16	367	0.78	0.78	0.795	0.805	0.5300206066019478	0.6603478410427216	0.5110796472070792	0.5364767154941185	0.78	0.78	0.795	0.805	0.1284632682800293	1.8326680660247803	0.0328218936920166	0.033891916275024414
gaussian	HH16	368	0.78	0.795	0.705	0.8	0.49916606427517246	0.6123842862813451	0.3932384910485933	0.5225261973983202	0.78	0.795	0.705	0.8	0.12704110145568848	1.5795917510986328	0.03192424774169922	0.03354811668395996
gaussian	HH16	369	0.86	0.74	0.84	0.795	0.7001466070210165	0.6167296187445441	0.6846277518307251	0.6197569384541959	0.86	0.74	0.84	0.795	0.12650752067565918	1.8539085388183594	0.03189826011657715	0.03725910186767578
gaussian	HH16	370	0.825	0.83	0.835	0.86	0.5044355909474375	0.6324342702441097	0.5329413833717646	0.5390470673303924	0.825	0.83	0.835	0.86	0.12609148025512695	1.6042132377624512	0.03491353988647461	0.03399777412414551
gaussian	HH16	371	0.855	0.705	0.84	0.835	0.7950289854870459	0.6530545367940779	0.7058240069356873	0.6761467452956815	0.855	0.705	0.84	0.835	0.12709450721740723	1.7665393352508545	0.03175997734069824	0.032587289810180664
gaussian	HH16	372	0.745	0.805	0.83	0.835	0.6505148294584914	0.781425634770037	0.7312183886200331	0.7614324993855526	0.745	0.805	0.83	0.835	0.12707805633544922	1.8277218341827393	0.03291654586791992	0.03413558006286621
gaussian	HH16	373	0.78	0.77	0.81	0.85	0.6119799269263699	0.7750863107208876	0.6687785487598022	0.7070526243895525	0.78	0.77	0.81	0.85	0.1268317699432373	1.8729088306427002	0.03257417678833008	0.1682131290435791
gaussian	HH16	374	0.765	0.745	0.775	0.75	0.6152437437937399	0.701874387106061	0.626702578430016	0.6235826673326673	0.765	0.745	0.775	0.75	0.12730908393859863	2.0688083171844482	0.031874656677246094	0.03280043601989746
gaussian	HH16	375	0.835	0.755	0.875	0.86	0.46056168071530423	0.5791951057337306	0.49380507777246907	0.4767477722796436	0.835	0.755	0.875	0.86	0.12716913223266602	1.689202070236206	0.032755136489868164	0.03474712371826172
gaussian	HH16	376	0.77	0.76	0.77	0.765	0.40482649071358745	0.5676456705384111	0.44272043745727957	0.4129478472246209	0.77	0.76	0.77	0.765	0.12617993354797363	1.8406193256378174	0.0318903923034668	0.03409290313720703
gaussian	HH16	377	0.825	0.78	0.78	0.805	0.5195566139237318	0.575498544630693	0.46191084954621653	0.482013904741836	0.825	0.78	0.78	0.805	0.126220703125	1.8358190059661865	0.03157305717468262	0.03605031967163086
gaussian	HH16	378	0.84	0.81	0.81	0.815	0.49007728570355347	0.5694645242751208	0.4343939763859336	0.4330530552329333	0.84	0.81	0.81	0.815	0.12642955780029297	1.545358419418335	0.03219342231750488	0.03351712226867676
gaussian	HH16	379	0.83	0.655	0.845	0.835	0.70030564934011	0.6138146125600226	0.6848641776035562	0.6975501423779402	0.83	0.655	0.845	0.835	0.12692642211914062	1.9879279136657715	0.033498287200927734	0.032914161682128906
gaussian	HH16	380	0.795	0.725	0.81	0.795	0.7339049453562108	0.6969363824133574	0.7381342490660494	0.7010558559087972	0.795	0.725	0.81	0.795	0.12618350982666016	1.9690799713134766	0.03245806694030762	0.03294801712036133
gaussian	HH16	381	0.88	0.74	0.835	0.825	0.7529877254993251	0.6358286117477294	0.7123396599297678	0.6910624012557043	0.88	0.74	0.835	0.825	0.12704777717590332	1.7969481945037842	0.03177642822265625	0.034331560134887695
gaussian	HH16	382	0.76	0.755	0.79	0.79	0.4533197910152954	0.5462239131335961	0.49295152802877523	0.486994719908389	0.76	0.755	0.79	0.79	0.12711572647094727	1.6858506202697754	0.0333554744720459	0.16597962379455566
gaussian	HH16	383	0.795	0.79	0.765	0.84	0.6762048691514266	0.7544786580640161	0.6012063528491772	0.7100996014993096	0.795	0.79	0.765	0.84	0.12746214866638184	2.0987493991851807	0.03323793411254883	0.035555362701416016
gaussian	HH16	384	0.78	0.75	0.795	0.79	0.384264625390386	0.5549413013182865	0.4127032227346086	0.3987825853877187	0.78	0.75	0.795	0.79	0.12705373764038086	1.6096827983856201	0.032929182052612305	0.034659624099731445
gaussian	HH16	385	0.79	0.765	0.805	0.79	0.4905570353080708	0.6110035229446547	0.5023023024417548	0.4705142870220675	0.79	0.765	0.805	0.79	0.12811517715454102	1.798659324645996	0.03205251693725586	0.03583860397338867
gaussian	HH16	386	0.84	0.73	0.865	0.87	0.8158820608020808	0.7157298348422796	0.8509693495091664	0.8448349372498529	0.84	0.73	0.865	0.87	0.1263589859008789	1.7970130443572998	0.03391671180725098	0.03314208984375
gaussian	HH16	387	0.84	0.705	0.855	0.84	0.581645102387421	0.606401040668638	0.6137699106449106	0.5707586735533251	0.84	0.705	0.855	0.84	0.12719035148620605	1.6686508655548096	0.03237795829772949	0.03389263153076172
gaussian	HH16	388	0.8	0.72	0.78	0.81	0.5802052235976514	0.6096832626512436	0.5674479872112583	0.6064868454121551	0.8	0.72	0.78	0.81	0.12692999839782715	1.9657318592071533	0.03213691711425781	0.03446602821350098
gaussian	HH16	389	0.825	0.725	0.805	0.875	0.7421610911385106	0.7218193390265175	0.7756691025653688	0.8457315205877438	0.825	0.725	0.805	0.875	0.12951397895812988	2.2683281898498535	0.034151554107666016	0.0360109806060791
gaussian	HH16	390	0.765	0.725	0.715	0.775	0.6078087337729206	0.7010074047612747	0.5341685867895545	0.6738374841769739	0.765	0.725	0.715	0.775	0.14490723609924316	2.438095808029175	0.035938262939453125	0.03200030326843262
gaussian	SS16	391	0.645	0.585	0.655	0.645	0.4187981216128523	0.4959072521220077	0.4213010555752491	0.41187365417743327	0.645	0.585	0.655	0.645	0.1127326488494873	2.9141011238098145	0.03167390823364258	0.03682374954223633
gaussian	SS16	392	0.665	0.61	0.64	0.645	0.505916275034457	0.5295276782779632	0.45817579812639697	0.4254441693421124	0.665	0.61	0.64	0.645	0.1119072437286377	2.7252514362335205	0.03186178207397461	0.03224897384643555
gaussian	SS16	393	0.71	0.59	0.67	0.68	0.444412227072266	0.5100620273413854	0.4025094596057627	0.44512048166459933	0.71	0.59	0.67	0.68	0.11178374290466309	2.5108494758605957	0.032868385314941406	0.03342413902282715
gaussian	SS16	394	0.635	0.545	0.635	0.695	0.4678856762984219	0.44406469682784133	0.47733970790831537	0.5212165218177297	0.635	0.545	0.635	0.695	0.11211180686950684	2.58196759223938	0.03204846382141113	0.033208608627319336
gaussian	SS16	395	0.71	0.59	0.77	0.775	0.36051986018586246	0.4235390733569363	0.39214051876989786	0.39534199537324255	0.71	0.59	0.77	0.775	0.11139035224914551	2.303492307662964	0.03247714042663574	0.03298020362854004
gaussian	SS16	396	0.66	0.48	0.63	0.685	0.48280306208146906	0.46583582262036205	0.4369028889885877	0.5862637648037292	0.66	0.48	0.63	0.685	0.1110086441040039	2.6052286624908447	0.03225851058959961	0.032924652099609375
gaussian	SS16	397	0.59	0.57	0.62	0.625	0.40016248424057527	0.48626077225148434	0.4070525116401076	0.43857326119226336	0.59	0.57	0.62	0.625	0.11161661148071289	2.682525157928467	0.03239083290100098	0.03539252281188965
gaussian	SS16	398	0.62	0.595	0.665	0.68	0.3310709653865045	0.4787719870149273	0.4015358389198859	0.42697107602714013	0.62	0.595	0.665	0.68	0.11141228675842285	2.405292510986328	0.03325629234313965	0.03263592720031738
gaussian	SS16	399	0.685	0.595	0.655	0.635	0.4894102543355977	0.46486266943495613	0.4306598905821971	0.4515776047762693	0.685	0.595	0.655	0.635	0.11182641983032227	2.4297728538513184	0.0323483943939209	0.035897016525268555
gaussian	SS16	400	0.7	0.58	0.68	0.685	0.4992853226817042	0.46682302022816624	0.4627538483667447	0.47472237127933753	0.7	0.58	0.68	0.685	0.11332035064697266	2.674938917160034	0.032538652420043945	0.03391599655151367
gaussian	SS16	401	0.605	0.585	0.635	0.66	0.453387342789906	0.4699099583303814	0.4582801846901995	0.5013623973703977	0.605	0.585	0.635	0.66	0.11163115501403809	2.6750364303588867	0.03177142143249512	0.03309059143066406
gaussian	SS16	402	0.725	0.625	0.695	0.725	0.3919973544973545	0.4674768532201704	0.32934378234989653	0.3310546540686728	0.725	0.625	0.695	0.725	0.11209511756896973	2.1789424419403076	0.032202720642089844	0.03472256660461426
gaussian	SS16	403	0.675	0.55	0.685	0.695	0.4492115616473127	0.4514138403021808	0.45953578247221144	0.4604357298474946	0.675	0.55	0.685	0.695	0.11121273040771484	2.5634984970092773	0.03322029113769531	0.03368496894836426
gaussian	SS16	404	0.68	0.61	0.59	0.705	0.5009868693825433	0.5416500197946257	0.3909458992308357	0.5442445921391508	0.68	0.61	0.59	0.705	0.11099672317504883	2.6424720287323	0.031423091888427734	0.0335993766784668
gaussian	SS16	405	0.67	0.59	0.635	0.65	0.5013157612044414	0.5597174866629361	0.4288287138030857	0.46363935588848504	0.67	0.59	0.635	0.65	0.11128473281860352	2.824082612991333	0.03284597396850586	0.03443169593811035
gaussian	SS16	406	0.7	0.69	0.685	0.71	0.38614946222868424	0.4788933629007158	0.380788230109266	0.37912798494765704	0.7	0.69	0.685	0.71	0.11154603958129883	2.160588026046753	0.03242826461791992	0.0351567268371582
gaussian	SS16	407	0.75	0.645	0.735	0.795	0.39681027541784664	0.48599918350683813	0.40441092663737044	0.45428001240180205	0.75	0.645	0.735	0.795	0.1112375259399414	2.290234088897705	0.03180503845214844	0.034121036529541016
gaussian	SS16	408	0.645	0.6	0.64	0.645	0.4658700007370332	0.5257659544756319	0.4643028991577086	0.45799391586643745	0.645	0.6	0.64	0.645	0.11047077178955078	2.7747676372528076	0.03286933898925781	0.03191494941711426
gaussian	SS16	409	0.65	0.62	0.655	0.695	0.411934712141913	0.5404763690875315	0.416401025234769	0.4540800757132027	0.65	0.62	0.655	0.695	0.11189436912536621	2.489779233932495	0.03203606605529785	0.03413844108581543
