dataset	signature	seed	ambient_gcn_mse	ambient_mlp_mse	ambient_mlr_mse	kappa_gcn_mse	kappa_mlp_mse	kappa_mlr_mse	knn_mse	product_dt_mse	product_rf_mse	single_manifold_rf_mse	sklearn_dt_mse	sklearn_rf_mse	tangent_dt_mse	tangent_gcn_mse	tangent_mlp_mse	tangent_mlr_mse	tangent_rf_mse	ambient_gcn_rmse	ambient_mlp_rmse	ambient_mlr_rmse	kappa_gcn_rmse	kappa_mlp_rmse	kappa_mlr_rmse	knn_rmse	product_dt_rmse	product_rf_rmse	single_manifold_rf_rmse	sklearn_dt_rmse	sklearn_rf_rmse	tangent_dt_rmse	tangent_gcn_rmse	tangent_mlp_rmse	tangent_mlr_rmse	tangent_rf_rmse	ambient_gcn_time	ambient_mlp_time	ambient_mlr_time	kappa_gcn_time	kappa_mlp_time	kappa_mlr_time	knn_time	product_dt_time	product_rf_time	single_manifold_rf_time	sklearn_dt_time	sklearn_rf_time	tangent_dt_time	tangent_gcn_time	tangent_mlp_time	tangent_mlr_time	tangent_rf_time
product_gaussian	HE	1000000	0.14751147	0.24998486	0.24134979	0.17320437729358673	0.22469867765903473	0.24378065764904022	0.018848341	0.020022059	0.017729506	0.029604493	0.01946927392408979	0.017567941971204763	0.018815323896901215	0.18517472	0.024852438	0.024836386	0.01767176382777348	0.3840722	0.49998486	0.49127364	0.41617828607559204	0.4740239083766937	0.4937414824962616	0.13728926	0.14149933	0.13315219	0.17205957	0.1395323400652687	0.13254411330272184	0.13716896112787766	0.4303193	0.15764657	0.15759563	0.13293518656764083	55.08633255958557	42.63035702705383	15.940685987472534	79.07205128669739	86.29762744903564	38.9920711517334	0.003422975540161133	0.08487176895141602	0.9472179412841797	29.211721181869507	0.0020737648010253906	0.03246665000915527	0.0016047954559326172	55.15572261810303	42.353379011154175	16.79432964324951	0.0322568416595459
product_gaussian	HE	1000001	0.22453694	0.3163691	0.318406	0.222304567694664	0.23310482501983643	0.3312131464481354	0.017780846	0.026986044	0.019219026	0.032004744	0.027175088660653688	0.02258125843768	0.025940600268150496	0.26845115	0.0390107	0.038909934	0.02177708669528899	0.4738533	0.562467	0.5642747	0.47149184346199036	0.48280930519104004	0.5755112171173096	0.13334484	0.16427429	0.1386327	0.17889869	0.16484868413382525	0.15027061734643934	0.1610608588954824	0.51812273	0.19751127	0.19725601	0.14757061596161003	55.38414645195007	42.605846643447876	18.887850761413574	79.40277457237244	86.65991377830505	39.51589107513428	0.0034155845642089844	0.09204936027526855	1.0393178462982178	28.194024324417114	0.001947164535522461	0.03290534019470215	0.0015485286712646484	55.787798166275024	42.151049852371216	18.97344470024109	0.03354072570800781
product_gaussian	HE	1000002	0.212148	0.71251893	0.816048	0.31526410579681396	0.3758828043937683	0.38522300124168396	0.018712347	0.026808329	0.018414324	0.02786746	0.02052963885472165	0.02294627069370896	0.020667383351164758	0.27898648	0.054085508	0.054315634	0.019211069653796896	0.46059525	0.84410834	0.90335375	0.5614838600158691	0.613092839717865	0.6206633448600769	0.13679308	0.1637325	0.13569939	0.1669355	0.14328167661889518	0.15148026503049483	0.14376155032262541	0.5281917	0.23256291	0.23305714	0.13860400302226808	56.46402096748352	42.575050830841064	18.913527727127075	80.1510558128357	86.96332049369812	39.34497046470642	0.0032339096069335938	0.08319354057312012	0.939124584197998	27.813932180404663	0.002016782760620117	0.032245635986328125	0.0015935897827148438	56.29886531829834	42.23333239555359	18.789316654205322	0.032026052474975586
product_gaussian	HE	1000003	0.16530533	0.20227398	0.2047205	0.12591105699539185	0.21899208426475525	0.22065988183021545	0.02414005	0.02787395	0.021921568	0.035423856	0.027734535988313273	0.023050753639800577	0.025400117911225727	0.1605141	0.027287345	0.027314	0.02269999111603461	0.4065776	0.44974878	0.4524605	0.3548394739627838	0.46796590089797974	0.469744473695755	0.15537068	0.16695493	0.14805934	0.18821226	0.16653689077292536	0.15182474646710456	0.15937414442507833	0.4006421	0.16518882	0.16526948	0.1506651622507161	55.744534492492676	42.43029999732971	18.791064500808716	79.13866877555847	85.975350856781	39.28512382507324	0.0034265518188476562	0.0844728946685791	0.9682326316833496	28.09761643409729	0.0019197463989257812	0.03223252296447754	0.0015988349914550781	56.53763556480408	42.545138359069824	19.304354190826416	0.03150773048400879
product_gaussian	HE	1000004	0.19084065	0.26911885	0.26822266	0.20706519484519958	0.2533380091190338	0.26066699624061584	0.028649183	0.031070584	0.029421672	0.045498256	0.034918980458138626	0.03003442712960428	0.034999136308396336	0.1776224	0.045592528	0.045575246	0.030032176168843957	0.4368531	0.51876664	0.5179022	0.4550441801548004	0.503326952457428	0.5105555653572083	0.1692607	0.1762685	0.17152748	0.21330321	0.18686621004916493	0.17330443482382174	0.18708056101155016	0.42145273	0.21352407	0.2134836	0.17329794046336489	55.35406184196472	41.52462911605835	18.974121809005737	79.57072377204895	85.52746725082397	38.09607553482056	0.0033631324768066406	0.07461094856262207	0.9847621917724609	28.2166907787323	0.0019812583923339844	0.033254384994506836	0.0016086101531982422	55.93950963020325	41.993706941604614	17.86378765106201	0.0326848030090332
product_gaussian	HE	1000005	0.0848745	0.1308358	0.13159117	0.10487080365419388	0.13395825028419495	0.10393694043159485	0.019309664	0.019487375	0.015547824	0.025851043	0.01941555043931182	0.019183846929396044	0.01899837028967069	0.094562165	0.020371947	0.020376585	0.018564555937262365	0.2913323	0.3617123	0.36275497	0.32383760809898376	0.3660030663013458	0.3223925232887268	0.13895921	0.13959719	0.12469091	0.16078259	0.13933969441373056	0.13850576496809092	0.1378345758134391	0.30750963	0.14273033	0.14274658	0.1362518107669119	55.71300721168518	42.263360023498535	18.677762508392334	79.13367581367493	86.37490224838257	39.17993760108948	0.0033843517303466797	0.08669424057006836	1.0336604118347168	27.90760588645935	0.0019063949584960938	0.032042741775512695	0.0015652179718017578	55.93879222869873	41.43288207054138	19.007644653320312	0.0326535701751709
product_gaussian	HE	1000006	0.18624444	0.28719136	0.29434863	0.15560680627822876	0.19886371493339539	0.23462547361850739	0.03445142	0.038786784	0.037340175	0.05660839	0.043183134463310804	0.03765877450600375	0.04516650445963919	0.17504938	0.047764853	0.04776704	0.03640718426783779	0.4315605	0.5359024	0.54253906	0.3944702744483948	0.44594138860702515	0.4843815267086029	0.18561094	0.19694361	0.19323607	0.23792517	0.20780552077197276	0.19405868830331652	0.21252412677067795	0.41838902	0.21855171	0.21855672	0.19080666725205853	56.06660008430481	42.17304968833923	19.142407178878784	80.17960405349731	86.73781275749207	39.3458034992218	0.003365755081176758	0.09219121932983398	1.0169997215270996	28.26701593399048	0.0020105838775634766	0.032857656478881836	0.0015833377838134766	55.648757457733154	42.67180919647217	18.716227054595947	0.032274484634399414
product_gaussian	HE	1000007	21.711054	4.47058	4.532707	0.1458509862422943	0.1785295456647873	0.17146846652030945	0.02185165	0.028992806	0.024763148	0.039297644	0.03153829944927678	0.02520016409279945	0.027004988126791307	0.11262659	0.031128056	0.031143863	0.024667070598591176	4.659512	2.1143746	2.1290154	0.3819044232368469	0.42252758145332336	0.4140875041484833	0.14782304	0.17027274	0.15736312	0.19823633	0.17759025719131324	0.1587455955067713	0.16433194493704292	0.33559886	0.17643145	0.17647624	0.15705753913324624	55.544071674346924	42.43277144432068	19.031899213790894	80.03597140312195	85.81435966491699	39.65207028388977	0.0033707618713378906	0.09054923057556152	1.0488929748535156	27.939716815948486	0.0019316673278808594	0.03197002410888672	0.0015816688537597656	56.098552942276	42.01478028297424	19.15799045562744	0.17735981941223145
product_gaussian	HE	1000008	0.151265	0.22935289	0.1982513	0.1338232457637787	0.2067582756280899	0.187210351228714	0.0173679	0.018152053	0.019035878	0.026297452	0.022877580653139228	0.018142612617589232	0.020753391685030688	0.16397454	0.022141123	0.02215386	0.018147563026292547	0.388928	0.47890803	0.4452542	0.365818589925766	0.4547067880630493	0.43267810344696045	0.13178733	0.13472955	0.13797057	0.1621649	0.15125336575805257	0.1346945159150484	0.1440603751384491	0.40493768	0.14879894	0.14884172	0.13471289109173087	55.92965579032898	42.34400200843811	15.735292196273804	79.65886902809143	86.35491704940796	39.207098722457886	0.0029036998748779297	0.09001350402832031	0.8767855167388916	28.076379776000977	0.001928091049194336	0.03265261650085449	0.0015649795532226562	55.661906242370605	41.665857553482056	18.075985431671143	0.032683372497558594
product_gaussian	HE	1000009	0.3189632	0.25667322	0.7649037	0.15164302289485931	0.25889742374420166	0.2590993642807007	0.03006397	0.035143696	0.029390324	0.038380977	0.03137315072783413	0.028027970794819487	0.03095524286170526	0.14542797	0.035196424	0.035115283	0.029192899813950072	0.56476825	0.5066293	0.8745878	0.3894136846065521	0.5088196396827698	0.509018063545227	0.17338964	0.18746652	0.17143606	0.19591063	0.17712467566049098	0.1674155631798295	0.1759410209749428	0.3813502	0.1876071	0.18739073	0.1708592982952642	56.39823317527771	42.41037702560425	19.036261320114136	79.75882267951965	85.30306482315063	39.368998765945435	0.0032422542572021484	0.08908295631408691	0.9957118034362793	27.347640991210938	0.0019974708557128906	0.03329205513000488	0.0015821456909179688	55.94775199890137	42.616461753845215	18.882628917694092	0.03266119956970215
product_gaussian	HS	1000000	0.14830738	0.20425819	0.19774334		0.2850044369697571	0.2845505475997925	0.022182489	0.025510617	0.019402549	0.029718017	0.024931322197310438	0.01905009004272289	0.020705956574758558	0.17357214	0.01899471	0.018991442	0.017871304419915943	0.38510698	0.45194933	0.4446834		0.533858060836792	0.5334327816963196	0.14893787	0.15972044	0.13929303	0.17238915	0.15789655536873007	0.13802206360840608	0.14389564473867358	0.4166199	0.1378213	0.13780944	0.13368359817088984	52.34517693519592	41.958142042160034	18.521039962768555	104.97369885444641	103.10139894485474	47.62871313095093	0.004798412322998047	0.0894625186920166	0.9288179874420166	28.706861972808838	0.0023026466369628906	0.03235769271850586	0.0015909671783447266	53.773815393447876	41.917715549468994	18.403159379959106	0.0317533016204834
