sklearn_dt_accuracy	sklearn_dt_f1-micro	sklearn_dt_time	sklearn_rf_accuracy	sklearn_rf_f1-micro	sklearn_rf_time	product_dt_accuracy	product_dt_f1-micro	product_dt_time	product_rf_accuracy	product_rf_f1-micro	product_rf_time	tangent_dt_accuracy	tangent_dt_f1-micro	tangent_dt_time	tangent_rf_accuracy	tangent_rf_f1-micro	tangent_rf_time	knn_accuracy	knn_f1-micro	knn_time	ps_perceptron_accuracy	ps_perceptron_f1-micro	ps_perceptron_time	ambient_mlp_accuracy	ambient_mlp_f1-micro	ambient_mlp_time	ambient_gnn_accuracy	ambient_gnn_f1-micro	ambient_gnn_time	kappa_gcn_accuracy	kappa_gcn_f1-micro	kappa_gcn_time	product_mlr_accuracy	product_mlr_f1-micro	product_mlr_time	embedding	signature	trial
0.2676056338028169	0.2676056338028169	0.00542759895324707	0.2937625754527163	0.2937625754527163	0.03408026695251465	0.2796780684104628	0.2796780684104628	0.03235459327697754	0.289738430583501	0.289738430583501	0.398179292678833	0.2595573440643863	0.2595573440643863	0.004144430160522461	0.289738430583501	0.289738430583501	0.0362241268157959	0.19919517102615694	0.19919517102615694	0.007704257965087891	0.1529175050301811	0.1529175050301811	0.009636402130126953	0.30181086519114686	0.30181086519114686	33.0339138507843	0.29577464788732394	0.29577464788732394	45.53361129760742	0.2937625754527163	0.2937625754527163	42.50178027153015	0.29577464788732394	0.29577464788732394	27.783004760742188	cora	H	10
0.28169014084507044	0.28169014084507044	0.005684852600097656	0.3038229376257545	0.3038229376257545	0.0337834358215332	0.2837022132796781	0.2837022132796781	0.035674333572387695	0.3038229376257545	0.3038229376257545	0.38980650901794434	0.2796780684104628	0.2796780684104628	0.004374980926513672	0.29577464788732394	0.29577464788732394	0.03462672233581543	0.18712273641851107	0.18712273641851107	0.00774693489074707	0.16096579476861167	0.16096579476861167	0.009532451629638672	0.3118712273641851	0.3118712273641851	33.93784141540527	0.30784708249496984	0.30784708249496984	45.35696625709534	0.31388329979879276	0.31388329979879276	41.76032996177673	0.31388329979879276	0.31388329979879276	33.63687300682068	cora	H	10
0.3158953722334004	0.3158953722334004	0.00565791130065918	0.3038229376257545	0.3038229376257545	0.03414750099182129	0.2917505030181087	0.2917505030181087	0.0390009880065918	0.3058350100603622	0.3058350100603622	0.37929701805114746	0.29577464788732394	0.29577464788732394	0.004270076751708984	0.29979879275653926	0.29979879275653926	0.03347063064575195	0.2112676056338028	0.2112676056338028	0.007666110992431641	0.158953722334004	0.158953722334004	0.009664535522460938	0.3118712273641851	0.3118712273641851	34.01157355308533	0.30784708249496984	0.30784708249496984	44.94165802001953	0.31388329979879276	0.31388329979879276	41.58875322341919	0.3118712273641851	0.3118712273641851	34.48531198501587	cora	H	10
0.2676056338028169	0.2676056338028169	0.00555109977722168	0.2716297786720322	0.2716297786720322	0.0349881649017334	0.2635814889336016	0.2635814889336016	0.03978323936462402	0.2635814889336016	0.2635814889336016	0.38279175758361816	0.2635814889336016	0.2635814889336016	0.0043332576751708984	0.26961770623742454	0.26961770623742454	0.662517786026001	0.21327967806841047	0.21327967806841047	0.007816553115844727	0.16901408450704225	0.16901408450704225	0.009624958038330078	0.26961770623742454	0.26961770623742454	33.86106729507446	0.26961770623742454	0.26961770623742454	46.92386078834534	0.2676056338028169	0.2676056338028169	42.357025384902954	0.2716297786720322	0.2716297786720322	33.59813356399536	cora	H	10
0.2837022132796781	0.2837022132796781	0.005572080612182617	0.28772635814889336	0.28772635814889336	0.033032894134521484	0.2635814889336016	0.2635814889336016	0.03777027130126953	0.289738430583501	0.289738430583501	0.39342379570007324	0.2837022132796781	0.2837022132796781	0.004186391830444336	0.2776659959758551	0.2776659959758551	0.04603910446166992	0.22535211267605634	0.22535211267605634	0.0077168941497802734	0.17303822937625754	0.17303822937625754	0.009627819061279297	0.289738430583501	0.289738430583501	35.61847233772278	0.289738430583501	0.289738430583501	47.28153729438782	0.2857142857142857	0.2857142857142857	42.09504222869873	0.289738430583501	0.289738430583501	34.01602792739868	cora	H	10
0.27565392354124746	0.27565392354124746	0.005597114562988281	0.30181086519114686	0.30181086519114686	0.033854007720947266	0.2857142857142857	0.2857142857142857	0.04002022743225098	0.2857142857142857	0.2857142857142857	0.37753915786743164	0.29577464788732394	0.29577464788732394	0.004315376281738281	0.29577464788732394	0.29577464788732394	0.03327155113220215	0.2193158953722334	0.2193158953722334	0.007928848266601562	0.16096579476861167	0.16096579476861167	0.009649991989135742	0.2917505030181087	0.2917505030181087	34.066052198410034	0.289738430583501	0.289738430583501	46.425522327423096	0.289738430583501	0.289738430583501	42.44084191322327	0.2917505030181087	0.2917505030181087	33.93277096748352	cora	H	10
0.30985915492957744	0.30985915492957744	0.005701541900634766	0.3118712273641851	0.3118712273641851	0.03453803062438965	0.2977867203219316	0.2977867203219316	0.03306913375854492	0.30985915492957744	0.30985915492957744	0.3897359371185303	0.2937625754527163	0.2937625754527163	0.004413127899169922	0.3038229376257545	0.3038229376257545	0.03382515907287598	0.2152917505030181	0.2152917505030181	0.007721662521362305	0.14688128772635814	0.14688128772635814	0.009633541107177734	0.3158953722334004	0.3158953722334004	34.48022413253784	0.3158953722334004	0.3158953722334004	47.45321035385132	0.3158953722334004	0.3158953722334004	42.60200476646423	0.31388329979879276	0.31388329979879276	34.237853050231934	cora	H	10
0.26156941649899396	0.26156941649899396	0.005565643310546875	0.2857142857142857	0.2857142857142857	0.0337526798248291	0.2676056338028169	0.2676056338028169	0.03649091720581055	0.26961770623742454	0.26961770623742454	0.3647637367248535	0.27364185110663986	0.27364185110663986	0.004197359085083008	0.289738430583501	0.289738430583501	0.035471200942993164	0.193158953722334	0.193158953722334	0.007861852645874023	0.193158953722334	0.193158953722334	0.00959157943725586	0.2796780684104628	0.2796780684104628	34.678752183914185	0.2776659959758551	0.2776659959758551	45.83631944656372	0.2776659959758551	0.2776659959758551	40.969326972961426	0.28169014084507044	0.28169014084507044	33.809481620788574	cora	H	10
0.2635814889336016	0.2635814889336016	0.005508899688720703	0.3058350100603622	0.3058350100603622	0.03590989112854004	0.27364185110663986	0.27364185110663986	0.03169965744018555	0.30784708249496984	0.30784708249496984	0.37334203720092773	0.2977867203219316	0.2977867203219316	0.004310131072998047	0.30181086519114686	0.30181086519114686	0.03663802146911621	0.19919517102615694	0.19919517102615694	0.007741689682006836	0.16096579476861167	0.16096579476861167	0.009684085845947266	0.30784708249496984	0.30784708249496984	34.05753707885742	0.3038229376257545	0.3038229376257545	46.61452054977417	0.30784708249496984	0.30784708249496984	42.298845052719116	0.30181086519114686	0.30181086519114686	34.78361105918884	cora	H	10
0.29979879275653926	0.29979879275653926	0.005643606185913086	0.3038229376257545	0.3038229376257545	0.03405880928039551	0.29979879275653926	0.29979879275653926	0.03477668762207031	0.2977867203219316	0.2977867203219316	0.39861226081848145	0.2977867203219316	0.2977867203219316	0.004318714141845703	0.30985915492957744	0.30985915492957744	0.03516221046447754	0.21730382293762576	0.21730382293762576	0.007816553115844727	0.16297786720321933	0.16297786720321933	0.00957489013671875	0.3058350100603622	0.3058350100603622	34.088366746902466	0.29979879275653926	0.29979879275653926	46.12727499008179	0.29979879275653926	0.29979879275653926	42.33621001243591	0.3038229376257545	0.3038229376257545	34.04169225692749	cora	H	10
0.27488151658767773	0.27488151658767773	0.004744529724121094	0.26540284360189575	0.26540284360189575	0.03245711326599121	0.26303317535545023	0.26303317535545023	0.031943559646606445	0.26540284360189575	0.26540284360189575	0.3740839958190918	0.25829383886255924	0.25829383886255924	0.0034933090209960938	0.2796208530805687	0.2796208530805687	0.034235477447509766	0.2559241706161137	0.2559241706161137	0.0058672428131103516	0.14218009478672985	0.14218009478672985	0.008243322372436523	0.24407582938388625	0.24407582938388625	34.315629959106445	0.24644549763033174	0.24644549763033174	45.52910494804382	0.23459715639810427	0.23459715639810427	41.83550786972046	0.26066350710900477	0.26066350710900477	35.41865277290344	citeseer	H	10
0.25118483412322273	0.25118483412322273	0.004811286926269531	0.25118483412322273	0.25118483412322273	0.03475642204284668	0.2962085308056872	0.2962085308056872	0.03773903846740723	0.2772511848341232	0.2772511848341232	0.37847018241882324	0.2677725118483412	0.2677725118483412	0.0036051273345947266	0.26540284360189575	0.26540284360189575	0.03509211540222168	0.23933649289099526	0.23933649289099526	0.0057985782623291016	0.14454976303317535	0.14454976303317535	0.008304834365844727	0.23459715639810427	0.23459715639810427	34.477863788604736	0.23933649289099526	0.23933649289099526	47.02858901023865	0.23459715639810427	0.23459715639810427	40.46183776855469	0.24644549763033174	0.24644549763033174	33.071295738220215	citeseer	H	10
0.2962085308056872	0.2962085308056872	0.004763603210449219	0.2796208530805687	0.2796208530805687	0.035001277923583984	0.2914691943127962	0.2914691943127962	0.032781124114990234	0.2914691943127962	0.2914691943127962	0.3729267120361328	0.2796208530805687	0.2796208530805687	0.003535032272338867	0.2843601895734597	0.2843601895734597	0.03505110740661621	0.24407582938388625	0.24407582938388625	0.005804300308227539	0.14218009478672985	0.14218009478672985	0.008294105529785156	0.23933649289099526	0.23933649289099526	34.738624811172485	0.23696682464454977	0.23696682464454977	45.49612045288086	0.23696682464454977	0.23696682464454977	40.249624729156494	0.24170616113744076	0.24170616113744076	34.86429834365845	citeseer	H	10
0.26303317535545023	0.26303317535545023	0.004735469818115234	0.2938388625592417	0.2938388625592417	0.03481912612915039	0.26540284360189575	0.26540284360189575	0.03419303894042969	0.26303317535545023	0.26303317535545023	0.3947031497955322	0.2796208530805687	0.2796208530805687	0.0036253929138183594	0.2796208530805687	0.2796208530805687	0.03517293930053711	0.26540284360189575	0.26540284360189575	0.006035566329956055	0.12085308056872038	0.12085308056872038	0.008325815200805664	0.2914691943127962	0.2914691943127962	34.59710335731506	0.27014218009478674	0.27014218009478674	45.956687688827515	0.25118483412322273	0.25118483412322273	41.980056047439575	0.2938388625592417	0.2938388625592417	35.47162675857544	citeseer	H	10
0.22274881516587677	0.22274881516587677	0.004732608795166016	0.24170616113744076	0.24170616113744076	0.03371262550354004	0.26066350710900477	0.26066350710900477	0.0395658016204834	0.26066350710900477	0.26066350710900477	0.39141225814819336	0.23933649289099526	0.23933649289099526	0.0036373138427734375	0.22511848341232227	0.22511848341232227	0.033898353576660156	0.2559241706161137	0.2559241706161137	0.0057981014251708984	0.13744075829383887	0.13744075829383887	0.008246898651123047	0.22511848341232227	0.22511848341232227	34.60274839401245	0.22511848341232227	0.22511848341232227	45.76939272880554	0.23933649289099526	0.23933649289099526	40.81203103065491	0.22748815165876776	0.22748815165876776	32.866960763931274	citeseer	H	10
0.23459715639810427	0.23459715639810427	0.004721879959106445	0.23696682464454977	0.23696682464454977	0.03571891784667969	0.26303317535545023	0.26303317535545023	0.03403735160827637	0.24407582938388625	0.24407582938388625	0.3998737335205078	0.24644549763033174	0.24644549763033174	0.003683805465698242	0.25118483412322273	0.25118483412322273	0.033330440521240234	0.25829383886255924	0.25829383886255924	0.0058825016021728516	0.16113744075829384	0.16113744075829384	0.008307933807373047	0.23933649289099526	0.23933649289099526	34.130876779556274	0.23222748815165878	0.23222748815165878	44.564658880233765	0.23222748815165878	0.23222748815165878	41.540688276290894	0.23459715639810427	0.23459715639810427	33.5551335811615	citeseer	H	10
0.2725118483412322	0.2725118483412322	0.00472259521484375	0.23933649289099526	0.23933649289099526	0.03367328643798828	0.24644549763033174	0.24644549763033174	0.036643266677856445	0.26066350710900477	0.26066350710900477	0.37829089164733887	0.25118483412322273	0.25118483412322273	0.003440380096435547	0.23933649289099526	0.23933649289099526	0.036607980728149414	0.23459715639810427	0.23459715639810427	0.005926370620727539	0.15639810426540285	0.15639810426540285	0.00814509391784668	0.22037914691943128	0.22037914691943128	34.164600133895874	0.21800947867298578	0.21800947867298578	46.66458868980408	0.2109004739336493	0.2109004739336493	42.1427218914032	0.22511848341232227	0.22511848341232227	35.27979350090027	citeseer	H	10
0.2796208530805687	0.2796208530805687	0.0047512054443359375	0.22274881516587677	0.22274881516587677	0.033446311950683594	0.23933649289099526	0.23933649289099526	0.03193378448486328	0.22985781990521326	0.22985781990521326	0.3852083683013916	0.21800947867298578	0.21800947867298578	0.003572225570678711	0.22274881516587677	0.22274881516587677	0.037783145904541016	0.2796208530805687	0.2796208530805687	0.005846500396728516	0.13507109004739337	0.13507109004739337	0.008222818374633789	0.2843601895734597	0.2843601895734597	35.886754274368286	0.25829383886255924	0.25829383886255924	47.091216802597046	0.26066350710900477	0.26066350710900477	42.47421431541443	0.2677725118483412	0.2677725118483412	30.586181163787842	citeseer	H	10
0.22985781990521326	0.22985781990521326	0.004726409912109375	0.23696682464454977	0.23696682464454977	0.03480935096740723	0.2156398104265403	0.2156398104265403	0.03181958198547363	0.23696682464454977	0.23696682464454977	0.38309144973754883	0.26303317535545023	0.26303317535545023	0.003580331802368164	0.2772511848341232	0.2772511848341232	0.03380393981933594	0.22985781990521326	0.22985781990521326	0.005883693695068359	0.13033175355450238	0.13033175355450238	0.008226156234741211	0.23696682464454977	0.23696682464454977	32.652676820755005	0.23222748815165878	0.23222748815165878	44.86947536468506	0.22274881516587677	0.22274881516587677	40.49720001220703	0.25355450236966826	0.25355450236966826	34.45176911354065	citeseer	H	10
0.26540284360189575	0.26540284360189575	0.004723310470581055	0.28672985781990523	0.28672985781990523	0.034053802490234375	0.22037914691943128	0.22037914691943128	0.03729438781738281	0.2914691943127962	0.2914691943127962	0.3866117000579834	0.24170616113744076	0.24170616113744076	0.0035300254821777344	0.26066350710900477	0.26066350710900477	0.03630399703979492	0.24407582938388625	0.24407582938388625	0.005881309509277344	0.12796208530805686	0.12796208530805686	0.00828409194946289	0.23933649289099526	0.23933649289099526	34.93425941467285	0.27014218009478674	0.27014218009478674	45.47716045379639	0.25829383886255924	0.25829383886255924	42.08515763282776	0.26540284360189575	0.26540284360189575	34.573533058166504	citeseer	H	10
